ModelName,Label,InferenceTime,Recognition,Accuracy
mobilenet_v3_0.75_224_large,label,0.09856581687927246
,,,match,4.8353124
,,,nematode,4.0779896
,,,lighter,4.0236363
,,,spotlight,3.8973715
,,,digital clock,3.7952063
mobilenet_v3_0.75_224_large,label,0.08436155319213867
,,,match,4.836363
,,,nematode,4.078072
,,,lighter,4.0296903
,,,spotlight,3.9012349
,,,digital clock,3.7992685
mobilenet_v3_0.75_224_large,label,0.09136438369750977
,,,match,4.830625
,,,nematode,4.0789795
,,,lighter,4.013317
,,,spotlight,3.886589
,,,digital clock,3.7891502
mobilenet_v3_0.75_224_large,label,0.09716439247131348
,,,match,4.841306
,,,nematode,4.075635
,,,lighter,4.025276
,,,spotlight,3.9014473
,,,digital clock,3.7985578
mobilenet_v3_0.75_224_large,label,0.08981513977050781
,,,match,4.843729
,,,nematode,4.073495
,,,lighter,4.025895
,,,spotlight,3.9017007
,,,digital clock,3.799309
mobilenet_v3_0.75_224_large,label,0.08145332336425781
,,,match,4.8364477
,,,nematode,4.0721126
,,,lighter,4.0230384
,,,spotlight,3.8992429
,,,digital clock,3.7951853
mobilenet_v3_0.75_224_large,label,0.08857250213623047
,,,match,4.837507
,,,nematode,4.073376
,,,lighter,4.028176
,,,spotlight,3.9051917
,,,digital clock,3.7972639
mobilenet_v3_0.75_224_large,label,0.0906682014465332
,,,match,4.8371696
,,,nematode,4.0750937
,,,lighter,4.0232897
,,,spotlight,3.8974106
,,,digital clock,3.7962308
mobilenet_v3_0.75_224_large,label,0.0919499397277832
,,,match,4.833312
,,,nematode,4.077576
,,,lighter,4.0169954
,,,spotlight,3.8964674
,,,digital clock,3.794693
mobilenet_v3_0.75_224_large,label,0.09902000427246094
,,,match,4.830218
,,,nematode,4.0724626
,,,lighter,4.0207396
,,,spotlight,3.9025576
,,,digital clock,3.794431
mobilenet_v3_0.75_224_large,label,0.08942413330078125
,,,match,4.844943
,,,nematode,4.0698056
,,,lighter,4.031137
,,,spotlight,3.9106655
,,,digital clock,3.7992773
mobilenet_v3_0.75_224_large,label,0.0936427116394043
,,,match,4.8369617
,,,nematode,4.0785174
,,,lighter,4.0269685
,,,spotlight,3.8999352
,,,digital clock,3.7988064
mobilenet_v3_0.75_224_large,label,0.09359884262084961
,,,match,4.837832
,,,nematode,4.074121
,,,lighter,4.0222435
,,,spotlight,3.9014351
,,,digital clock,3.7952123
mobilenet_v3_0.75_224_large,label,0.09621906280517578
,,,match,4.8385406
,,,nematode,4.0732327
,,,lighter,4.0218115
,,,spotlight,3.8956728
,,,digital clock,3.7937984
mobilenet_v3_1.0_224_large_minimalistic,label,0.09662270545959473
,,,match,4.5162134
,,,nematode,4.350362
,,,spotlight,3.5770628
,,,lighter,3.4472356
,,,digital clock,3.4471114
mobilenet_v3_1.0_224_large_minimalistic,label,0.09470534324645996
,,,match,4.5289297
,,,nematode,4.3723903
,,,spotlight,3.5829442
,,,digital clock,3.460334
,,,lighter,3.4487553
mobilenet_v3_1.0_224_large_minimalistic,label,0.09095501899719238
,,,match,4.51621
,,,nematode,4.3666186
,,,spotlight,3.587314
,,,digital clock,3.4590564
,,,lighter,3.4441757
mobilenet_v3_1.0_224_large_minimalistic,label,0.09855031967163086
,,,match,4.5242267
,,,nematode,4.355433
,,,spotlight,3.5704672
,,,lighter,3.4534254
,,,digital clock,3.4498706
mobilenet_v3_1.0_224_large_minimalistic,label,0.0991811752319336
,,,match,4.535141
,,,nematode,4.368104
,,,spotlight,3.581445
,,,digital clock,3.4636173
,,,lighter,3.4562817
mobilenet_v3_1.0_224_large_minimalistic,label,0.10003423690795898
,,,match,4.5206904
,,,nematode,4.3575697
,,,spotlight,3.5747035
,,,lighter,3.4482403
,,,digital clock,3.44085
mobilenet_v3_1.0_224_large_minimalistic,label,0.08827042579650879
,,,match,4.5251718
,,,nematode,4.373689
,,,spotlight,3.5878441
,,,digital clock,3.4550662
,,,lighter,3.4419746
mobilenet_v3_1.0_224_large_minimalistic,label,0.09533834457397461
,,,match,4.530073
,,,nematode,4.3589706
,,,spotlight,3.5837538
,,,digital clock,3.454771
,,,lighter,3.4498374
mobilenet_v3_1.0_224_large_minimalistic,label,0.09639167785644531
,,,match,4.5375338
,,,nematode,4.372027
,,,spotlight,3.5911167
,,,digital clock,3.4636242
,,,lighter,3.4613087
mobilenet_v3_1.0_224_large_minimalistic,label,0.10271954536437988
,,,match,4.5303125
,,,nematode,4.3718967
,,,spotlight,3.5907648
,,,digital clock,3.4691584
,,,lighter,3.4509282
mobilenet_v3_1.0_224_large_minimalistic,label,0.09533286094665527
,,,match,4.527622
,,,nematode,4.3691807
,,,spotlight,3.5817263
,,,digital clock,3.460847
,,,lighter,3.4479392
mobilenet_v3_1.0_224_large_minimalistic,label,0.10183835029602051
,,,match,4.5332537
,,,nematode,4.3699427
,,,spotlight,3.589969
,,,digital clock,3.458364
,,,lighter,3.4540617
mobilenet_v3_1.0_224_large_minimalistic,label,0.09637665748596191
,,,match,4.517779
,,,nematode,4.3517566
,,,spotlight,3.5803196
,,,lighter,3.4454703
,,,digital clock,3.4445848
mobilenet_v3_1.0_224_large_minimalistic,label,0.09966325759887695
,,,match,4.5332055
,,,nematode,4.383192
,,,spotlight,3.5900385
,,,digital clock,3.459139
,,,lighter,3.4528153
mobilenet_v3_1.0_224_large_minimalistic,label,0.09987807273864746
,,,match,4.532322
,,,nematode,4.368065
,,,spotlight,3.5772789
,,,digital clock,3.4654164
,,,lighter,3.4543388
mobilenet_v3_1.0_224_large_minimalistic,label,0.09559488296508789
,,,match,4.520382
,,,nematode,4.3586655
,,,spotlight,3.5650127
,,,digital clock,3.4526572
,,,lighter,3.4448674
mobilenet_v3_1.0_224_large_minimalistic,label,0.1003408432006836
,,,match,4.5352354
,,,nematode,4.37128
,,,spotlight,3.5734346
,,,digital clock,3.4592054
,,,lighter,3.4527798
mobilenet_v3_1.0_224_large_minimalistic,label,0.09009838104248047
,,,match,4.531704
,,,nematode,4.376962
,,,spotlight,3.5952766
,,,digital clock,3.4674628
,,,lighter,3.4486995
mobilenet_v3_1.0_224_large_minimalistic,label,0.0947425365447998
,,,match,4.531695
,,,nematode,4.354289
,,,spotlight,3.5871665
,,,lighter,3.4532018
,,,digital clock,3.4492562
mobilenet_v3_1.0_224_large_minimalistic,label,0.09638738632202148
,,,match,4.523847
,,,nematode,4.366286
,,,spotlight,3.585276
,,,digital clock,3.4558656
,,,lighter,3.448517
mobilenet_v3_1.0_224_large_minimalistic,label,0.0964803695678711
,,,match,4.5276265
,,,nematode,4.3499513
,,,spotlight,3.5933568
,,,digital clock,3.4506483
,,,lighter,3.4492521
mobilenet_v3_1.0_224_large_minimalistic,label,0.09657835960388184
,,,match,4.539623
,,,nematode,4.3523555
,,,spotlight,3.585963
,,,lighter,3.4567385
,,,digital clock,3.4462717
mobilenet_v3_1.0_224_large_minimalistic,label,0.09823060035705566
,,,match,4.5390797
,,,nematode,4.3704233
,,,spotlight,3.5924141
,,,digital clock,3.4653902
,,,lighter,3.4586067
mobilenet_v3_1.0_224_large_minimalistic,label,0.09808349609375
,,,match,4.534681
,,,nematode,4.37918
,,,spotlight,3.5812957
,,,digital clock,3.457838
,,,lighter,3.455188
mobilenet_v3_1.0_224_large_minimalistic,label,0.10108208656311035
,,,match,4.5284977
,,,nematode,4.3788257
,,,spotlight,3.5871756
,,,digital clock,3.4628773
,,,lighter,3.4455721
mobilenet_v3_1.0_224_large_minimalistic,label,0.09512448310852051
,,,match,4.5235276
,,,nematode,4.3593197
,,,spotlight,3.5681293
,,,digital clock,3.4496632
,,,lighter,3.4437535
mobilenet_v3_1.0_224_large_minimalistic,label,0.09664130210876465
,,,match,4.5283637
,,,nematode,4.359173
,,,spotlight,3.5785916
,,,lighter,3.4522052
,,,digital clock,3.4508333
mobilenet_v3_1.0_224_large_minimalistic,label,0.09778451919555664
,,,match,4.535335
,,,nematode,4.3910184
,,,spotlight,3.599129
,,,digital clock,3.4717333
,,,lighter,3.4587796
mobilenet_v3_1.0_224_large_minimalistic,label,0.09641027450561523
,,,match,4.5372577
,,,nematode,4.3910713
,,,spotlight,3.5957158
,,,digital clock,3.4723215
,,,lighter,3.4596252
mobilenet_v3_1.0_224_large_minimalistic,label,0.09604859352111816
,,,match,4.515593
,,,nematode,4.3691387
,,,spotlight,3.5847414
,,,digital clock,3.4510732
,,,lighter,3.4431279
mobilenet_v3_1.0_224_large_minimalistic,label,0.09567117691040039
,,,match,4.526522
,,,nematode,4.3716207
,,,spotlight,3.5866144
,,,digital clock,3.4577036
,,,lighter,3.4490438
mobilenet_v3_1.0_224_large_minimalistic,label,0.08943915367126465
,,,match,4.5314565
,,,nematode,4.369215
,,,spotlight,3.5755064
,,,digital clock,3.4725256
,,,lighter,3.4418736
mobilenet_v3_1.0_224_large_minimalistic,label,0.1009068489074707
,,,match,4.536634
,,,nematode,4.373713
,,,spotlight,3.5882514
,,,digital clock,3.4661274
,,,lighter,3.4567235
mobilenet_v3_1.0_224_large_minimalistic,label,0.09757590293884277
,,,match,4.5346174
,,,nematode,4.381571
,,,spotlight,3.590556
,,,digital clock,3.455601
,,,lighter,3.4499588
mobilenet_v3_1.0_224_large_minimalistic,label,0.08814358711242676
,,,match,4.527637
,,,nematode,4.3667927
,,,spotlight,3.5867193
,,,digital clock,3.4575639
,,,lighter,3.4531229
mobilenet_v3_1.0_224_large_minimalistic,label,0.09824037551879883
,,,match,4.52933
,,,nematode,4.3514075
,,,spotlight,3.5795338
,,,lighter,3.4516227
,,,digital clock,3.4505234
mobilenet_v3_1.0_224_large_minimalistic,label,0.1012415885925293
,,,match,4.5178437
,,,nematode,4.3684335
,,,spotlight,3.578808
,,,digital clock,3.451566
,,,lighter,3.4400952
mobilenet_v3_1.0_224_large_minimalistic,label,0.09784865379333496
,,,match,4.5298853
,,,nematode,4.373087
,,,spotlight,3.5754426
,,,digital clock,3.4632719
,,,lighter,3.4491105
mobilenet_v3_1.0_224_large_minimalistic,label,0.10309743881225586
,,,match,4.524108
,,,nematode,4.3660374
,,,spotlight,3.564739
,,,digital clock,3.4531143
,,,lighter,3.4421983
mobilenet_v3_1.0_224_large_minimalistic,label,0.0941307544708252
,,,match,4.5360436
,,,nematode,4.361792
,,,spotlight,3.5911252
,,,digital clock,3.4673347
,,,lighter,3.4606206
mobilenet_v3_1.0_224_small_minimalistic,label,0.023860931396484375
,,,match,4.542505
,,,nematode,4.2456727
,,,spotlight,3.6526053
,,,digital clock,3.552185
,,,jack-o'-lantern,3.1211975
mobilenet_v3_1.0_224_small_minimalistic,label,0.02401447296142578
,,,match,4.521966
,,,nematode,4.2559986
,,,spotlight,3.6361096
,,,digital clock,3.5413377
,,,jack-o'-lantern,3.1121442
mobilenet_v3_1.0_224_small_minimalistic,label,0.02820897102355957
,,,match,4.517819
,,,nematode,4.2229743
,,,spotlight,3.632346
,,,digital clock,3.5297937
,,,jack-o'-lantern,3.1098528
mobilenet_v3_1.0_224_small_minimalistic,label,0.03213667869567871
,,,match,4.5274873
,,,nematode,4.257416
,,,spotlight,3.6392539
,,,digital clock,3.5476077
,,,jack-o'-lantern,3.1121638
mobilenet_v3_1.0_224_small_minimalistic,label,0.02497267723083496
,,,match,4.533734
,,,nematode,4.229511
,,,spotlight,3.6489146
,,,digital clock,3.54715
,,,jack-o'-lantern,3.1169171
mobilenet_v3_1.0_224_small_minimalistic,label,0.03314542770385742
,,,match,4.514993
,,,nematode,4.229528
,,,spotlight,3.6289742
,,,digital clock,3.542808
,,,jack-o'-lantern,3.1070168
mobilenet_v3_1.0_224_small_minimalistic,label,0.024082422256469727
,,,match,4.527488
,,,nematode,4.263941
,,,spotlight,3.653599
,,,digital clock,3.5489695
,,,jack-o'-lantern,3.1224844
mobilenet_v3_1.0_224_small_minimalistic,label,0.024892330169677734
,,,match,4.522376
,,,nematode,4.2411804
,,,spotlight,3.6388142
,,,digital clock,3.5422173
,,,jack-o'-lantern,3.114544
mobilenet_v3_1.0_224_small_minimalistic,label,0.03058004379272461
,,,match,4.5396576
,,,nematode,4.2308
,,,spotlight,3.660216
,,,digital clock,3.5562391
,,,jack-o'-lantern,3.1289752
mobilenet_v3_1.0_224_small_minimalistic,label,0.033554792404174805
,,,match,4.5424886
,,,nematode,4.2693257
,,,spotlight,3.663328
,,,digital clock,3.5653527
,,,jack-o'-lantern,3.1293187
mobilenet_v3_1.0_224_small_minimalistic,label,0.03220629692077637
,,,match,4.5405273
,,,nematode,4.265402
,,,spotlight,3.6641219
,,,digital clock,3.5560784
,,,jack-o'-lantern,3.122552
mobilenet_v3_1.0_224_small_minimalistic,label,0.024646520614624023
,,,match,4.546411
,,,nematode,4.2691154
,,,spotlight,3.671068
,,,digital clock,3.5625892
,,,jack-o'-lantern,3.136387
mobilenet_v3_1.0_224_small_minimalistic,label,0.03437042236328125
,,,match,4.5342865
,,,nematode,4.2343287
,,,spotlight,3.648873
,,,digital clock,3.5454957
,,,jack-o'-lantern,3.114716
mobilenet_v3_1.0_224_small_minimalistic,label,0.03144073486328125
,,,match,4.5271187
,,,nematode,4.254581
,,,spotlight,3.6381514
,,,digital clock,3.5475495
,,,jack-o'-lantern,3.116215
mobilenet_v3_1.0_224_small_minimalistic,label,0.03162527084350586
,,,match,4.5190964
,,,nematode,4.2533035
,,,spotlight,3.6356924
,,,digital clock,3.538359
,,,jack-o'-lantern,3.1084666
mobilenet_v3_1.0_224_small_minimalistic,label,0.03346133232116699
,,,match,4.5350924
,,,nematode,4.2331605
,,,spotlight,3.650139
,,,digital clock,3.5408857
,,,jack-o'-lantern,3.1213014
mobilenet_v3_1.0_224_small_minimalistic,label,0.02878093719482422
,,,match,4.54453
,,,nematode,4.2522655
,,,spotlight,3.6682217
,,,digital clock,3.562193
,,,jack-o'-lantern,3.1299956
mobilenet_v3_1.0_224_small_minimalistic,label,0.025472164154052734
,,,match,4.53379
,,,nematode,4.2525334
,,,spotlight,3.65255
,,,digital clock,3.5538023
,,,jack-o'-lantern,3.1165597
mobilenet_v3_1.0_224_small_minimalistic,label,0.03104710578918457
,,,match,4.542114
,,,nematode,4.2316384
,,,spotlight,3.6579988
,,,digital clock,3.5473723
,,,jack-o'-lantern,3.122036
mobilenet_v3_1.0_224_small_minimalistic,label,0.03274393081665039
,,,match,4.5224133
,,,nematode,4.221566
,,,spotlight,3.635269
,,,digital clock,3.5368526
,,,jack-o'-lantern,3.1082046
mobilenet_v3_1.0_224_small_minimalistic,label,0.034220218658447266
,,,match,4.5189424
,,,nematode,4.2374215
,,,spotlight,3.634186
,,,digital clock,3.532678
,,,jack-o'-lantern,3.1071866
mobilenet_v3_1.0_224_small_minimalistic,label,0.02367568016052246
,,,match,4.534241
,,,nematode,4.284493
,,,spotlight,3.6557424
,,,digital clock,3.5480504
,,,jack-o'-lantern,3.11718
mobilenet_v3_1.0_224_small_minimalistic,label,0.0237271785736084
,,,match,4.5374093
,,,nematode,4.2678175
,,,spotlight,3.6507704
,,,digital clock,3.5488536
,,,jack-o'-lantern,3.1143754
mobilenet_v3_1.0_224_small_minimalistic,label,0.02401280403137207
,,,match,4.535244
,,,nematode,4.2576823
,,,spotlight,3.6490023
,,,digital clock,3.5529487
,,,jack-o'-lantern,3.1199567
mobilenet_v3_1.0_224_small_minimalistic,label,0.032408952713012695
,,,match,4.5532737
,,,nematode,4.2873826
,,,spotlight,3.6766355
,,,digital clock,3.563119
,,,jack-o'-lantern,3.1317463
mobilenet_v3_1.0_224_small_minimalistic,label,0.030376672744750977
,,,match,4.5487385
,,,nematode,4.2704496
,,,spotlight,3.6741917
,,,digital clock,3.5561996
,,,jack-o'-lantern,3.1357512
mobilenet_v3_1.0_224_small_minimalistic,label,0.028285980224609375
,,,match,4.511182
,,,nematode,4.2261763
,,,spotlight,3.6264431
,,,digital clock,3.5285175
,,,jack-o'-lantern,3.1030471
mobilenet_v3_1.0_224_small_minimalistic,label,0.023950815200805664
,,,match,4.5123596
,,,nematode,4.225711
,,,spotlight,3.6215575
,,,digital clock,3.5289073
,,,jack-o'-lantern,3.0971591
mobilenet_v3_1.0_224_small_minimalistic,label,0.023969411849975586
,,,match,4.524222
,,,nematode,4.2456384
,,,spotlight,3.6368344
,,,digital clock,3.5388067
,,,jack-o'-lantern,3.109548
mobilenet_v3_1.0_224_small_minimalistic,label,0.025702476501464844
,,,match,4.5341554
,,,nematode,4.24352
,,,spotlight,3.6519945
,,,digital clock,3.551377
,,,jack-o'-lantern,3.1241162
mobilenet_v3_1.0_224_small_minimalistic,label,0.03208732604980469
,,,match,4.546731
,,,nematode,4.26502
,,,spotlight,3.6748722
,,,digital clock,3.551351
,,,jack-o'-lantern,3.1312506
mobilenet_v3_1.0_224_small_minimalistic,label,0.025014400482177734
,,,match,4.524791
,,,nematode,4.231359
,,,spotlight,3.6422527
,,,digital clock,3.5354247
,,,jack-o'-lantern,3.115381
mobilenet_v3_1.0_224_small_minimalistic,label,0.03223299980163574
,,,match,4.5285463
,,,nematode,4.2788057
,,,spotlight,3.6425278
,,,digital clock,3.5502048
,,,jack-o'-lantern,3.1168761
mobilenet_v3_1.0_224_small_minimalistic,label,0.03691506385803223
,,,match,4.5261583
,,,nematode,4.2203174
,,,spotlight,3.6412752
,,,digital clock,3.5422843
,,,jack-o'-lantern,3.1081877
mobilenet_v3_1.0_224_small_minimalistic,label,0.023778915405273438
,,,match,4.5330586
,,,nematode,4.244508
,,,spotlight,3.6554887
,,,digital clock,3.5401227
,,,jack-o'-lantern,3.1155665
mobilenet_v3_1.0_224_small_minimalistic,label,0.03296923637390137
,,,match,4.525611
,,,nematode,4.2455215
,,,spotlight,3.6495464
,,,digital clock,3.542401
,,,jack-o'-lantern,3.1244793
mobilenet_v3_1.0_224_small_minimalistic,label,0.03277587890625
,,,match,4.5196176
,,,nematode,4.21584
,,,spotlight,3.6369226
,,,digital clock,3.5397215
,,,jack-o'-lantern,3.115471
mobilenet_v3_1.0_224_small_minimalistic,label,0.025366783142089844
,,,match,4.5082603
,,,nematode,4.2211337
,,,spotlight,3.6179912
,,,digital clock,3.5282238
,,,jack-o'-lantern,3.090799
mobilenet_v3_1.0_224_small_minimalistic,label,0.030676841735839844
,,,match,4.5588026
,,,nematode,4.2972965
,,,spotlight,3.679095
,,,digital clock,3.5793855
,,,jack-o'-lantern,3.1383793
mobilenet_v3_1.0_224_small_minimalistic,label,0.03233170509338379
,,,match,4.5103846
,,,nematode,4.2463384
,,,spotlight,3.625233
,,,digital clock,3.5418284
,,,jack-o'-lantern,3.1029472
mobilenet_v3_1.0_224_uint8,label,0.3354055881500244
,,,spotlight,5.356937
,,,digital clock,4.362077
,,,lampshade,4.209022
,,,nematode,4.132494
,,,match,3.9794388
mobilenet_v3_1.0_224_uint8,label,0.33518362045288086
,,,spotlight,5.2038817
,,,digital clock,4.438605
,,,lampshade,4.132494
,,,nematode,3.9794388
,,,match,3.9029112
mobilenet_v3_1.0_224_uint8,label,0.3354678153991699
,,,spotlight,4.8212433
,,,digital clock,4.2855496
,,,lampshade,3.8263836
,,,nematode,3.7498558
,,,match,3.5202727
mobilenet_v3_1.0_224_uint8,label,0.3353390693664551
,,,spotlight,5.2038817
,,,digital clock,4.438605
,,,nematode,4.2855496
,,,lampshade,3.9029112
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33537769317626953
,,,spotlight,5.2804093
,,,digital clock,4.438605
,,,nematode,4.209022
,,,lampshade,3.9029112
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.3354041576385498
,,,spotlight,4.7447157
,,,digital clock,4.209022
,,,nematode,4.0559664
,,,match,3.7498558
,,,lampshade,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33538222312927246
,,,spotlight,5.4334645
,,,digital clock,4.5151324
,,,nematode,4.362077
,,,lampshade,4.0559664
,,,match,3.9794388
mobilenet_v3_1.0_224_uint8,label,0.3352494239807129
,,,spotlight,4.7447157
,,,digital clock,4.2855496
,,,nematode,4.2855496
,,,lampshade,3.8263836
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33530330657958984
,,,spotlight,4.9742985
,,,digital clock,4.59166
,,,nematode,4.438605
,,,lampshade,4.132494
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.3354935646057129
,,,spotlight,5.2038817
,,,digital clock,4.5151324
,,,nematode,4.2855496
,,,lampshade,3.8263836
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33591246604919434
,,,spotlight,4.897771
,,,digital clock,4.362077
,,,nematode,4.0559664
,,,lampshade,3.9029112
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33542370796203613
,,,spotlight,4.9742985
,,,digital clock,4.209022
,,,nematode,4.132494
,,,match,3.9794388
,,,lampshade,3.8263836
mobilenet_v3_1.0_224_uint8,label,0.33591747283935547
,,,spotlight,5.050826
,,,digital clock,4.59166
,,,nematode,4.362077
,,,match,3.8263836
,,,lampshade,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33521342277526855
,,,spotlight,4.7447157
,,,digital clock,4.362077
,,,nematode,4.209022
,,,lampshade,3.7498558
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33545970916748047
,,,spotlight,4.9742985
,,,nematode,4.59166
,,,digital clock,4.5151324
,,,lampshade,3.8263836
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33574724197387695
,,,spotlight,4.897771
,,,digital clock,4.2855496
,,,nematode,4.0559664
,,,match,3.7498558
,,,lampshade,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.3356142044067383
,,,spotlight,4.5151324
,,,nematode,4.438605
,,,digital clock,4.362077
,,,lampshade,3.6733282
,,,barn spider,3.5968006
mobilenet_v3_1.0_224_uint8,label,0.335407018661499
,,,spotlight,4.8212433
,,,digital clock,4.209022
,,,nematode,4.132494
,,,lampshade,3.9029112
,,,match,3.8263836
mobilenet_v3_1.0_224_uint8,label,0.3354206085205078
,,,spotlight,5.1273537
,,,digital clock,4.5151324
,,,nematode,4.2855496
,,,lampshade,3.9029112
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33560967445373535
,,,spotlight,5.356937
,,,digital clock,4.2855496
,,,nematode,3.9794388
,,,lampshade,3.9794388
,,,match,3.9029112
mobilenet_v3_1.0_224_uint8,label,0.3351433277130127
,,,spotlight,5.050826
,,,digital clock,4.362077
,,,nematode,4.132494
,,,match,3.9029112
,,,lampshade,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.3351597785949707
,,,spotlight,5.356937
,,,digital clock,4.59166
,,,nematode,4.209022
,,,match,3.8263836
,,,lampshade,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33524203300476074
,,,spotlight,4.5151324
,,,nematode,4.362077
,,,digital clock,4.362077
,,,lampshade,3.8263836
,,,barn spider,3.5968006
mobilenet_v3_1.0_224_uint8,label,0.3353149890899658
,,,spotlight,4.8212433
,,,digital clock,4.2855496
,,,nematode,4.0559664
,,,lampshade,3.8263836
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33531785011291504
,,,digital clock,4.2855496
,,,spotlight,4.2855496
,,,nematode,4.2855496
,,,lampshade,3.7498558
,,,barn spider,3.4437451
mobilenet_v3_1.0_224_uint8,label,0.33514928817749023
,,,spotlight,4.9742985
,,,digital clock,4.2855496
,,,nematode,4.0559664
,,,lampshade,3.6733282
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33548450469970703
,,,spotlight,4.8212433
,,,digital clock,4.2855496
,,,lampshade,3.9794388
,,,nematode,3.9029112
,,,match,3.5968006
mobilenet_v3_1.0_224_uint8,label,0.3354756832122803
,,,spotlight,4.668188
,,,digital clock,4.5151324
,,,nematode,4.2855496
,,,lampshade,3.9029112
,,,match,3.5968006
mobilenet_v3_1.0_224_uint8,label,0.3352501392364502
,,,spotlight,4.8212433
,,,digital clock,4.362077
,,,nematode,4.209022
,,,lampshade,3.9029112
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33527207374572754
,,,spotlight,4.8212433
,,,digital clock,4.209022
,,,lampshade,4.132494
,,,nematode,3.9029112
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.33536410331726074
,,,spotlight,4.8212433
,,,digital clock,4.2855496
,,,nematode,4.209022
,,,lampshade,3.8263836
,,,match,3.6733282
mobilenet_v3_1.0_224_uint8,label,0.3350951671600342
,,,spotlight,4.668188
,,,digital clock,4.438605
,,,nematode,4.2855496
,,,lampshade,3.7498558
,,,match,3.4437451
mobilenet_v3_1.0_224_uint8,label,0.3359706401824951
,,,spotlight,4.897771
,,,nematode,4.5151324
,,,digital clock,4.5151324
,,,lampshade,3.9794388
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33560633659362793
,,,spotlight,4.8212433
,,,digital clock,4.362077
,,,nematode,3.9794388
,,,lampshade,3.9029112
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33530139923095703
,,,spotlight,4.9742985
,,,digital clock,4.438605
,,,nematode,4.209022
,,,lampshade,3.8263836
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.3354637622833252
,,,spotlight,4.438605
,,,digital clock,4.2855496
,,,nematode,4.132494
,,,lampshade,3.6733282
,,,match,3.5202727
mobilenet_v3_1.0_224_uint8,label,0.3350651264190674
,,,spotlight,5.1273537
,,,digital clock,4.5151324
,,,nematode,4.209022
,,,match,3.9029112
,,,lampshade,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.3352680206298828
,,,spotlight,4.668188
,,,digital clock,4.362077
,,,nematode,4.362077
,,,lampshade,3.6733282
,,,barn spider,3.5202727
mobilenet_v3_1.0_224_uint8,label,0.3361470699310303
,,,spotlight,4.897771
,,,digital clock,4.2855496
,,,lampshade,3.9029112
,,,nematode,3.8263836
,,,match,3.7498558
mobilenet_v3_1.0_224_uint8,label,0.33521485328674316
,,,spotlight,4.8212433
,,,digital clock,4.362077
,,,lampshade,4.0559664
,,,nematode,3.9029112
,,,match,3.9029112
mobilenet_v3_1.0_224_large,label,0.10850358009338379
,,,match,5.2133913
,,,lighter,4.3291616
,,,spotlight,4.0801353
,,,digital clock,4.078608
,,,nematode,4.047361
mobilenet_v3_1.0_224_large,label,0.1092526912689209
,,,match,5.222154
,,,lighter,4.334208
,,,spotlight,4.087409
,,,digital clock,4.0791764
,,,nematode,4.039408
mobilenet_v3_1.0_224_large,label,0.10742998123168945
,,,match,5.217451
,,,lighter,4.3281364
,,,digital clock,4.0852566
,,,spotlight,4.0841017
,,,nematode,4.062179
mobilenet_v3_1.0_224_large,label,0.11588859558105469
,,,match,5.215974
,,,lighter,4.328492
,,,spotlight,4.091436
,,,digital clock,4.0731173
,,,nematode,4.0298357
mobilenet_v3_1.0_224_large,label,0.1129767894744873
,,,match,5.2167296
,,,lighter,4.3298526
,,,spotlight,4.0881195
,,,digital clock,4.07859
,,,nematode,4.037441
mobilenet_v3_1.0_224_large,label,0.12014937400817871
,,,match,5.215863
,,,lighter,4.3318067
,,,spotlight,4.085899
,,,digital clock,4.0742097
,,,nematode,4.033737
mobilenet_v3_1.0_224_large,label,0.12360000610351562
,,,match,5.2004957
,,,lighter,4.319236
,,,spotlight,4.0780406
,,,digital clock,4.074454
,,,nematode,4.040941
mobilenet_v3_1.0_224_large,label,0.1227424144744873
,,,match,5.200454
,,,lighter,4.3181033
,,,spotlight,4.0800176
,,,digital clock,4.069151
,,,nematode,4.0322027
mobilenet_v3_1.0_224_large,label,0.12760019302368164
,,,match,5.212327
,,,lighter,4.325611
,,,spotlight,4.084138
,,,digital clock,4.0778465
,,,nematode,4.039309
mobilenet_v3_1.0_224_large,label,0.12316298484802246
,,,match,5.2039027
,,,lighter,4.3183103
