ModelName,Label,InferenceTime,Recognition,Accuracy
,,,spotlight,4.984344
,,,velvet,4.393105
mobilenet_v2_0.35_192,label,0.03500652313232422
,,,nematode,5.917118
,,,match,5.2553644
,,,digital clock,5.2513742
,,,spotlight,4.976224
,,,velvet,4.3811083
mobilenet_v2_0.35_192,label,0.038826942443847656
,,,nematode,5.925136
,,,match,5.2599006
,,,digital clock,5.253029
,,,spotlight,4.9832263
,,,velvet,4.3758955
mobilenet_v2_0.35_192,label,0.035590171813964844
,,,nematode,5.916775
,,,match,5.259661
,,,digital clock,5.2526507
,,,spotlight,4.993922
,,,velvet,4.3699293
mobilenet_v2_0.35_192,label,0.031412363052368164
,,,nematode,5.934964
,,,match,5.268184
,,,digital clock,5.2516065
,,,spotlight,4.9764113
,,,velvet,4.3852253
mobilenet_v2_0.35_192,label,0.04158473014831543
,,,nematode,5.9177713
,,,match,5.2661977
,,,digital clock,5.2474813
,,,spotlight,4.9755907
,,,velvet,4.3914723
mobilenet_v2_0.35_192,label,0.032309770584106445
,,,nematode,5.9402018
,,,match,5.26477
,,,digital clock,5.24636
,,,spotlight,4.9795947
,,,velvet,4.4046726
mobilenet_v2_0.35_192,label,0.03448891639709473
,,,nematode,5.921518
,,,match,5.269889
,,,digital clock,5.2487297
,,,spotlight,4.9866815
,,,velvet,4.3820996
mobilenet_v2_0.35_192,label,0.03382539749145508
,,,nematode,5.9261813
,,,match,5.2666655
,,,digital clock,5.253006
,,,spotlight,4.983337
,,,velvet,4.3770914
mobilenet_v2_0.35_192,label,0.036101579666137695
,,,nematode,5.916207
,,,match,5.256113
,,,digital clock,5.249514
,,,spotlight,4.9776926
,,,velvet,4.375684
mobilenet_v2_0.35_192,label,0.03395819664001465
,,,nematode,5.9277167
,,,digital clock,5.261242
,,,match,5.256344
,,,spotlight,4.9758005
,,,velvet,4.3730993
mobilenet_v2_0.35_192,label,0.03417515754699707
,,,nematode,5.9139433
,,,match,5.27644
,,,digital clock,5.2544622
,,,spotlight,4.9942865
,,,velvet,4.3614
mobilenet_v2_0.35_192,label,0.03936886787414551
,,,nematode,5.918525
,,,match,5.2683725
,,,digital clock,5.2544246
,,,spotlight,5.0008106
,,,velvet,4.3766103
mobilenet_v2_0.35_192,label,0.038645029067993164
,,,nematode,5.9176984
,,,match,5.252936
,,,digital clock,5.241495
,,,spotlight,4.9777546
,,,velvet,4.3803368
mobilenet_v2_0.35_192,label,0.0348515510559082
,,,nematode,5.92822
,,,digital clock,5.2574067
,,,match,5.2539735
,,,spotlight,4.9818215
,,,velvet,4.38054
mobilenet_v2_0.35_192,label,0.031493425369262695
,,,nematode,5.9158616
,,,match,5.255509
,,,digital clock,5.2478557
,,,spotlight,4.9754844
,,,velvet,4.370947
mobilenet_v2_0.35_192,label,0.03903937339782715
,,,nematode,5.92046
,,,match,5.2718987
,,,digital clock,5.2643294
,,,spotlight,4.991691
,,,velvet,4.364238
mobilenet_v2_0.35_192,label,0.04050087928771973
,,,nematode,5.93102
,,,match,5.266691
,,,digital clock,5.248132
,,,spotlight,4.975398
,,,velvet,4.3913164
mobilenet_v2_0.35_192,label,0.03121185302734375
,,,nematode,5.8969007
,,,match,5.264001
,,,digital clock,5.2386923
,,,spotlight,4.978682
,,,velvet,4.342682
mobilenet_v2_0.35_192,label,0.03592038154602051
,,,nematode,5.9286714
,,,match,5.2636385
,,,digital clock,5.242826
,,,spotlight,4.979568
,,,velvet,4.391161
mobilenet_v2_0.35_192,label,0.03936934471130371
,,,nematode,5.926288
,,,match,5.2632194
,,,digital clock,5.23944
,,,spotlight,4.983862
,,,velvet,4.3801556
mobilenet_v2_0.35_192,label,0.04062032699584961
,,,nematode,5.9163365
,,,match,5.271402
,,,digital clock,5.2479243
,,,spotlight,4.9933977
,,,velvet,4.379251
mobilenet_v2_0.35_192,label,0.03411436080932617
,,,nematode,5.9052615
,,,match,5.258599
,,,digital clock,5.2356935
,,,spotlight,4.9728866
,,,velvet,4.387578
mobilenet_v2_0.35_192,label,0.05340170860290527
,,,nematode,5.928065
,,,match,5.2534366
,,,digital clock,5.2530193
,,,spotlight,4.977354
,,,velvet,4.392371
mobilenet_v2_0.35_192,label,0.039948463439941406
,,,nematode,5.9317656
,,,match,5.2610893
,,,digital clock,5.2483807
,,,spotlight,4.9686885
,,,velvet,4.36598
mobilenet_v2_0.35_192,label,0.04083538055419922
,,,nematode,5.919262
,,,match,5.262096
,,,digital clock,5.243525
,,,spotlight,4.9754405
,,,velvet,4.3720517
mobilenet_v2_0.35_192,label,0.031336307525634766
,,,nematode,5.9314694
,,,match,5.2636585
,,,digital clock,5.2562747
,,,spotlight,4.978075
,,,velvet,4.3960533
mobilenet_v2_0.35_192,label,0.0386662483215332
,,,nematode,5.9220867
,,,digital clock,5.250208
,,,match,5.241304
,,,spotlight,4.9693885
,,,velvet,4.3875284
mobilenet_v2_0.35_192,label,0.03888297080993652
,,,nematode,5.9208846
,,,match,5.2696657
,,,digital clock,5.2510247
,,,spotlight,4.980684
,,,velvet,4.378988
mobilenet_v2_0.35_192,label,0.03811836242675781
,,,nematode,5.9143333
,,,match,5.263785
,,,digital clock,5.245392
,,,spotlight,4.975833
,,,velvet,4.382227
mobilenet_v2_0.35_192,label,0.03819584846496582
,,,nematode,5.906784
,,,match,5.255469
,,,digital clock,5.243731
,,,spotlight,4.982988
,,,velvet,4.370635
mobilenet_v2_0.75_96,label,0.029036998748779297
,,,nematode,4.9831047
,,,digital clock,4.7164464
,,,match,4.570994
,,,lampshade,4.3252134
,,,spotlight,4.12198
mobilenet_v2_0.75_96,label,0.03522515296936035
,,,nematode,5.006545
,,,digital clock,4.7123976
,,,match,4.564453
,,,lampshade,4.322068
,,,spotlight,4.096623
mobilenet_v2_0.75_96,label,0.02910900115966797
,,,nematode,5.0067015
,,,digital clock,4.709406
,,,match,4.566143
,,,lampshade,4.3300714
,,,spotlight,4.1069093
mobilenet_v2_0.75_96,label,0.02691817283630371
,,,nematode,4.9984074
,,,digital clock,4.7005124
,,,match,4.5642257
,,,lampshade,4.3132653
,,,spotlight,4.1036067
mobilenet_v2_0.75_96,label,0.029845476150512695
,,,nematode,5.0000434
,,,digital clock,4.7099967
,,,match,4.5760245
,,,lampshade,4.321441
,,,spotlight,4.0976386
mobilenet_v2_0.75_96,label,0.02617025375366211
,,,nematode,4.9918356
,,,digital clock,4.710951
,,,match,4.5875053
,,,lampshade,4.3356714
,,,spotlight,4.1096387
mobilenet_v2_0.75_96,label,0.02583479881286621
,,,nematode,4.9870696
,,,digital clock,4.699536
,,,match,4.569685
,,,lampshade,4.3258653
,,,spotlight,4.109025
mobilenet_v2_0.75_96,label,0.020815134048461914
,,,nematode,5.0024443
,,,digital clock,4.712338
,,,match,4.570129
,,,lampshade,4.3194065
,,,spotlight,4.09056
mobilenet_v2_0.75_96,label,0.026091575622558594
,,,nematode,5.000495
,,,digital clock,4.7175527
,,,match,4.570346
,,,lampshade,4.3139324
,,,spotlight,4.1143312
mobilenet_v2_0.75_96,label,0.028700590133666992
,,,nematode,4.9974284
,,,digital clock,4.703457
,,,match,4.5891147
,,,lampshade,4.3297734
,,,spotlight,4.116296
mobilenet_v2_0.75_96,label,0.027987241744995117
,,,nematode,4.979357
,,,digital clock,4.7006645
,,,match,4.589117
,,,lampshade,4.317031
,,,spotlight,4.1169395
mobilenet_v2_0.75_96,label,0.027080535888671875
,,,nematode,5.005337
,,,digital clock,4.7168713
,,,match,4.5717354
,,,lampshade,4.3285303
,,,spotlight,4.10454
mobilenet_v2_0.75_96,label,0.02973651885986328
,,,nematode,4.9974875
,,,digital clock,4.7218685
,,,match,4.565144
,,,lampshade,4.319564
,,,spotlight,4.0919385
mobilenet_v2_0.75_96,label,0.027181625366210938
,,,nematode,5.0008698
,,,digital clock,4.70608
,,,match,4.5676064
,,,lampshade,4.3196106
,,,spotlight,4.1035137
mobilenet_v2_0.75_96,label,0.029878616333007812
,,,nematode,5.002301
,,,digital clock,4.7209554
,,,match,4.5778327
,,,lampshade,4.3267307
,,,spotlight,4.1197295
mobilenet_v2_0.75_96,label,0.029040098190307617
,,,nematode,4.982681
,,,digital clock,4.691363
,,,match,4.575579
,,,lampshade,4.326149
,,,spotlight,4.1173496
mobilenet_v2_0.75_96,label,0.0386354923248291
,,,nematode,4.9894323
,,,digital clock,4.710526
,,,match,4.5726023
,,,lampshade,4.3456025
,,,spotlight,4.122849
mobilenet_v2_0.75_96,label,0.026606321334838867
,,,nematode,4.992184
,,,digital clock,4.7022853
,,,match,4.5556765
,,,lampshade,4.319071
,,,spotlight,4.111961
mobilenet_v2_0.75_96,label,0.03037118911743164
,,,nematode,4.999897
,,,digital clock,4.7221494
,,,match,4.5726156
,,,lampshade,4.315193
,,,spotlight,4.098536
mobilenet_v2_0.75_96,label,0.028992176055908203
,,,nematode,4.9986343
,,,digital clock,4.7252297
,,,match,4.5920343
,,,lampshade,4.3353486
,,,spotlight,4.1246505
mobilenet_v2_0.75_96,label,0.029409408569335938
,,,nematode,4.9801836
,,,digital clock,4.6982527
,,,match,4.576828
,,,lampshade,4.3161097
,,,spotlight,4.0975647
mobilenet_v2_0.75_96,label,0.02869415283203125
,,,nematode,4.994935
,,,digital clock,4.6888003
,,,match,4.56169
,,,lampshade,4.3179154
,,,spotlight,4.1041145
mobilenet_v2_0.75_96,label,0.021648168563842773
,,,nematode,4.9928513
,,,digital clock,4.709579
,,,match,4.5571275
,,,lampshade,4.3069916
,,,spotlight,4.0872264
mobilenet_v2_0.75_96,label,0.029642820358276367
,,,nematode,4.9780135
,,,digital clock,4.707373
,,,match,4.5739594
,,,lampshade,4.325862
,,,spotlight,4.089115
mobilenet_v2_0.75_96,label,0.025597572326660156
,,,nematode,4.9962497
,,,digital clock,4.6910386
,,,match,4.5756154
,,,lampshade,4.2999797
,,,spotlight,4.108527
mobilenet_v2_0.75_96,label,0.021122455596923828
,,,nematode,5.0152264
,,,digital clock,4.711852
,,,match,4.567598
,,,lampshade,4.3207536
,,,spotlight,4.1114006
mobilenet_v2_0.75_96,label,0.026289939880371094
,,,nematode,4.9733744
,,,digital clock,4.7121634
,,,match,4.5749474
,,,lampshade,4.3355875
,,,spotlight,4.122688
mobilenet_v2_0.75_96,label,0.023456096649169922
,,,nematode,4.982734
,,,digital clock,4.6802716
,,,match,4.570561
,,,lampshade,4.3045855
,,,spotlight,4.1079187
mobilenet_v2_0.75_96,label,0.02744269371032715
,,,nematode,5.0073605
,,,digital clock,4.7003345
,,,match,4.560617
,,,lampshade,4.2970514
,,,spotlight,4.096868
mobilenet_v2_0.75_96,label,0.021043062210083008
,,,nematode,5.0025134
,,,digital clock,4.7014885
,,,match,4.5630875
,,,lampshade,4.3179054
,,,spotlight,4.099791
mobilenet_v2_0.75_96,label,0.026215791702270508
,,,nematode,4.987322
,,,digital clock,4.71061
,,,match,4.57633
,,,lampshade,4.322096
,,,spotlight,4.1068263
mobilenet_v2_0.75_96,label,0.0272061824798584
,,,nematode,5.018467
,,,digital clock,4.71558
,,,match,4.5763116
,,,lampshade,4.335278
,,,spotlight,4.103207
mobilenet_v2_0.75_96,label,0.028559207916259766
,,,nematode,5.012071
,,,digital clock,4.716838
,,,match,4.572853
,,,lampshade,4.330433
,,,spotlight,4.108976
mobilenet_v2_0.75_96,label,0.03731250762939453
,,,nematode,4.9965796
,,,digital clock,4.7023664
,,,match,4.5870595
,,,lampshade,4.328534
,,,spotlight,4.104685
mobilenet_v2_0.75_96,label,0.029924631118774414
,,,nematode,5.0067053
,,,digital clock,4.7004786
,,,match,4.5759654
,,,lampshade,4.332328
,,,spotlight,4.102425
mobilenet_v2_0.75_96,label,0.0274045467376709
,,,nematode,4.991963
,,,digital clock,4.6944876
,,,match,4.5696483
,,,lampshade,4.3135686
,,,spotlight,4.1045957
mobilenet_v2_0.75_96,label,0.021506786346435547
,,,nematode,4.9929676
,,,digital clock,4.7083
,,,match,4.5766654
,,,lampshade,4.327856
,,,spotlight,4.111394
mobilenet_v2_0.75_96,label,0.026157617568969727
,,,nematode,4.9851127
,,,digital clock,4.6911626
,,,match,4.5777802
,,,lampshade,4.326775
,,,spotlight,4.092109
mobilenet_v2_0.75_96,label,0.021633625030517578
,,,nematode,5.006532
,,,digital clock,4.701393
,,,match,4.5729027
,,,lampshade,4.318997
,,,spotlight,4.1009955
mobilenet_v2_0.75_96,label,0.027572154998779297
,,,nematode,5.000536
,,,digital clock,4.6971564
,,,match,4.560925
,,,lampshade,4.31981
,,,spotlight,4.1013103
mobilenet_v2_0.5_128,label,0.02352285385131836
,,,spotlight,6.3461714
,,,digital clock,6.2234087
,,,nematode,6.04678
,,,match,5.8205137
,,,front curtain,5.6786222
mobilenet_v2_0.5_128,label,0.022904396057128906
,,,spotlight,6.303252
,,,digital clock,6.2168503
,,,nematode,6.0806217
,,,match,5.8349323
,,,front curtain,5.710806
mobilenet_v2_0.5_128,label,0.02040696144104004
,,,spotlight,6.309016
,,,digital clock,6.2150683
,,,nematode,6.095764
,,,match,5.8367457
,,,front curtain,5.670099
mobilenet_v2_0.5_128,label,0.019796133041381836
,,,spotlight,6.3028116
,,,digital clock,6.252003
,,,nematode,6.1026154
,,,match,5.851362
,,,front curtain,5.721811
mobilenet_v2_0.5_128,label,0.02034592628479004
,,,spotlight,6.333091
,,,digital clock,6.2262774
,,,nematode,6.088435
,,,match,5.8410635
,,,front curtain,5.6977882
mobilenet_v2_0.5_128,label,0.019892215728759766
,,,spotlight,6.320879
,,,digital clock,6.2193103
,,,nematode,6.0845337
,,,match,5.8318915
,,,front curtain,5.673086
mobilenet_v2_0.5_128,label,0.019251346588134766
,,,spotlight,6.315497
,,,digital clock,6.205809
,,,nematode,6.088204
,,,match,5.8364344
,,,front curtain,5.6925807
mobilenet_v2_0.5_128,label,0.02233266830444336
,,,spotlight,6.3361573
,,,digital clock,6.2345595
,,,nematode,6.104898
,,,match,5.8303766
,,,front curtain,5.6981735
mobilenet_v2_0.5_128,label,0.019934892654418945
,,,spotlight,6.313212
,,,digital clock,6.2220125
,,,nematode,6.0688777
,,,match,5.824731
,,,front curtain,5.7088394
mobilenet_v2_0.5_128,label,0.01889801025390625
,,,spotlight,6.3191237
,,,digital clock,6.2127233
,,,nematode,6.056495
,,,match,5.838081
,,,front curtain,5.6856833
mobilenet_v2_0.5_128,label,0.0266115665435791
,,,spotlight,6.300555
,,,digital clock,6.2224083
,,,nematode,6.069692
,,,match,5.851494
,,,front curtain,5.686833
mobilenet_v2_0.5_128,label,0.02776026725769043
,,,spotlight,6.320044
,,,digital clock,6.225346
,,,nematode,6.0792246
,,,match,5.831642
,,,front curtain,5.6979947
mobilenet_v2_0.5_128,label,0.03239250183105469
,,,spotlight,6.3010306
,,,digital clock,6.220242
,,,nematode,6.081029
,,,match,5.835377
,,,front curtain,5.7060156
mobilenet_v2_0.5_128,label,0.026805639266967773
,,,spotlight,6.308391
,,,digital clock,6.1867523
,,,nematode,6.065861
,,,match,5.8291326
,,,front curtain,5.717144
mobilenet_v2_0.5_128,label,0.019925832748413086
,,,spotlight,6.293618
,,,digital clock,6.218744
,,,nematode,6.0840898
,,,match,5.8441257
,,,front curtain,5.7194448
mobilenet_v2_0.5_128,label,0.019977807998657227
,,,spotlight,6.327758
,,,digital clock,6.219176
,,,nematode,6.0490546
,,,match,5.809722
,,,front curtain,5.654862
mobilenet_v2_0.5_128,label,0.02089548110961914
,,,spotlight,6.324795
,,,digital clock,6.2325373
,,,nematode,6.076957
,,,match,5.8513446
,,,front curtain,5.704993
mobilenet_v2_0.5_128,label,0.019196033477783203
,,,spotlight,6.3515105
,,,digital clock,6.251333
,,,nematode,6.096512
,,,match,5.85255
,,,front curtain,5.7150397
mobilenet_v2_0.5_128,label,0.01977396011352539
,,,spotlight,6.298199
,,,digital clock,6.2181726
,,,nematode,6.0736117
,,,match,5.818183
,,,front curtain,5.6960945
mobilenet_v2_0.5_128,label,0.018879413604736328
,,,spotlight,6.3313303
,,,digital clock,6.2046328
,,,nematode,6.0590425
,,,match,5.8285484
,,,front curtain,5.702141
mobilenet_v2_0.5_128,label,0.026914119720458984
,,,spotlight,6.30444
,,,digital clock,6.2100663
,,,nematode,6.0833435
,,,match,5.839233
,,,front curtain,5.687352
mobilenet_v2_0.5_128,label,0.020263671875
,,,spotlight,6.323415
,,,digital clock,6.2383895
,,,nematode,6.0731325
,,,match,5.826488
,,,front curtain,5.7240186
mobilenet_v2_0.5_128,label,0.028258085250854492
,,,spotlight,6.3114095
,,,digital clock,6.244394
,,,nematode,6.1094804
,,,match,5.8540754
,,,front curtain,5.730863
mobilenet_v2_0.5_128,label,0.027977466583251953
,,,spotlight,6.320715
,,,digital clock,6.2187243
,,,nematode,6.070188
,,,match,5.8376675
,,,front curtain,5.7110353
mobilenet_v2_0.5_128,label,0.019153356552124023
,,,spotlight,6.3361087
,,,digital clock,6.2056346
,,,nematode,6.0633354
,,,match,5.8446693
,,,front curtain,5.695555
mobilenet_v2_0.5_128,label,0.019311189651489258
,,,spotlight,6.3280783
,,,digital clock,6.2260876
,,,nematode,6.0745063
,,,match,5.8279076
,,,front curtain,5.6997294
mobilenet_v2_0.5_128,label,0.018916845321655273
,,,spotlight,6.3284016
,,,digital clock,6.2311296
,,,nematode,6.066461
,,,match,5.839457
,,,front curtain,5.6950336
mobilenet_v2_0.5_128,label,0.018839359283447266
,,,spotlight,6.329002
,,,digital clock,6.223652
,,,nematode,6.067346
,,,match,5.824439
,,,front curtain,5.6875796
mobilenet_v2_0.5_128,label,0.020125150680541992
,,,spotlight,6.321573
,,,digital clock,6.2231417
,,,nematode,6.080306
,,,match,5.840282
,,,front curtain,5.717849
mobilenet_v2_0.5_128,label,0.024360179901123047
,,,spotlight,6.3137245
,,,digital clock,6.222104
,,,nematode,6.097102
,,,match,5.843634
,,,front curtain,5.710947
mobilenet_v2_0.5_128,label,0.019194841384887695
,,,spotlight,6.312063
,,,digital clock,6.225709
,,,nematode,6.0761943
,,,match,5.840552
,,,front curtain,5.71403
mobilenet_v2_0.5_128,label,0.026346445083618164
,,,spotlight,6.2971663
,,,digital clock,6.222141
,,,nematode,6.0692334
,,,match,5.827394
,,,front curtain,5.694503
mobilenet_v2_0.5_128,label,0.023383378982543945
,,,spotlight,6.3243103
,,,digital clock,6.2129564
,,,nematode,6.077176
,,,match,5.8359923
,,,front curtain,5.672392
mobilenet_v2_0.5_128,label,0.019934654235839844
,,,spotlight,6.3114243
,,,digital clock,6.197435
,,,nematode,6.062048
,,,match,5.839392
,,,front curtain,5.7115493
mobilenet_v2_0.5_128,label,0.018904924392700195
,,,spotlight,6.3278513
,,,digital clock,6.2305555
,,,nematode,6.0702763
,,,match,5.84005
,,,front curtain,5.713103
mobilenet_v2_0.5_128,label,0.01887202262878418
,,,spotlight,6.336213
,,,digital clock,6.198982
,,,nematode,6.0658674
,,,match,5.83506
,,,front curtain,5.6638184
mobilenet_v2_0.5_128,label,0.018880844116210938
,,,spotlight,6.3467793
,,,digital clock,6.227225
,,,nematode,6.0726438
,,,match,5.836028
,,,front curtain,5.6923337
mobilenet_v2_0.5_128,label,0.01901698112487793
,,,spotlight,6.2885838
,,,digital clock,6.2237782
,,,nematode,6.0755224
,,,match,5.8258166
,,,front curtain,5.6734767
mobilenet_v2_0.5_128,label,0.01959371566772461
,,,spotlight,6.2826858
,,,digital clock,6.2144403
,,,nematode,6.085768
,,,match,5.8251996
,,,front curtain,5.699895
mobilenet_v2_0.5_128,label,0.01903223991394043
,,,spotlight,6.3158793
,,,digital clock,6.2091193
,,,nematode,6.065935
,,,match,5.83024
,,,front curtain,5.677772
mobilenet_v2_0.35_96_quant,label,0.05569863319396973
,,,digital clock,6.3333917
,,,nematode,6.255202
,,,front curtain,4.6132116
,,,window shade,4.378641
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.05563092231750488
,,,digital clock,6.411582
,,,nematode,6.255202
,,,front curtain,4.9259715
,,,window shade,4.5350213
,,,velvet,4.5350213
mobilenet_v2_0.35_96_quant,label,0.055738210678100586
,,,digital clock,6.255202
,,,nematode,6.0988216
,,,front curtain,4.6132116
,,,velvet,4.4568315
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05623459815979004
,,,nematode,6.3333917
,,,digital clock,6.3333917
,,,front curtain,4.6914015
,,,window shade,4.378641
,,,match,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05572175979614258
,,,digital clock,6.177012
,,,nematode,6.0988216
,,,front curtain,4.6132116
,,,window shade,4.378641
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.05572962760925293
,,,digital clock,6.177012
,,,nematode,6.020632
,,,front curtain,4.6914015
,,,window shade,4.4568315
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.05622673034667969
,,,digital clock,6.411582
,,,nematode,6.255202
,,,front curtain,4.6914015
,,,window shade,4.5350213
,,,velvet,4.4568315
mobilenet_v2_0.35_96_quant,label,0.056191205978393555
,,,digital clock,6.3333917
,,,nematode,6.177012
,,,velvet,4.5350213
,,,front curtain,4.5350213
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.055683135986328125
,,,digital clock,6.255202
,,,nematode,6.0988216
,,,front curtain,4.8477817
,,,window shade,4.4568315
,,,velvet,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05565810203552246
,,,digital clock,6.411582
,,,nematode,6.3333917
,,,front curtain,4.5350213
,,,velvet,4.4568315
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05624079704284668
,,,digital clock,6.177012
,,,nematode,5.942442
,,,front curtain,4.8477817
,,,window shade,4.5350213
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.055635690689086914
,,,nematode,6.177012
,,,digital clock,6.177012
,,,window shade,4.6132116
,,,front curtain,4.6132116
,,,velvet,4.5350213
mobilenet_v2_0.35_96_quant,label,0.05549478530883789
,,,digital clock,6.255202
,,,nematode,6.177012
,,,front curtain,4.6132116
,,,velvet,4.5350213
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.05572652816772461
,,,digital clock,6.177012
,,,nematode,6.177012
,,,front curtain,4.6914015
,,,velvet,4.4568315
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.05571150779724121
,,,digital clock,6.177012
,,,nematode,6.020632
,,,front curtain,4.6132116
,,,velvet,4.378641
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.0563817024230957
,,,digital clock,6.489772
,,,nematode,6.3333917
,,,front curtain,4.7695913
,,,window shade,4.4568315
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.056494712829589844
,,,digital clock,6.177012
,,,nematode,6.177012
,,,front curtain,4.6914015
,,,window shade,4.4568315
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.05653119087219238
,,,digital clock,6.020632
,,,nematode,5.8642516
,,,front curtain,4.8477817
,,,velvet,4.4568315
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05649518966674805
,,,digital clock,6.3333917
,,,nematode,6.0988216
,,,front curtain,4.6914015
,,,velvet,4.4568315
,,,window shade,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05637621879577637
,,,digital clock,6.255202
,,,nematode,6.177012
,,,front curtain,4.6132116
,,,velvet,4.378641
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05640244483947754
,,,nematode,6.255202
,,,digital clock,6.255202
,,,front curtain,4.5350213
,,,velvet,4.5350213
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.055597543716430664
,,,digital clock,6.3333917
,,,nematode,6.0988216
,,,front curtain,4.7695913
,,,window shade,4.5350213
,,,velvet,4.4568315
mobilenet_v2_0.35_96_quant,label,0.05610966682434082
,,,digital clock,6.3333917
,,,nematode,6.255202
,,,front curtain,4.6914015
,,,velvet,4.6132116
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05562996864318848
,,,digital clock,6.3333917
,,,nematode,6.255202
,,,front curtain,4.5350213
,,,velvet,4.378641
,,,window shade,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05558323860168457
,,,nematode,6.3333917
,,,digital clock,6.3333917
,,,velvet,4.5350213
,,,front curtain,4.5350213
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.055724143981933594
,,,digital clock,6.489772
,,,nematode,6.3333917
,,,front curtain,4.6914015
,,,velvet,4.378641
,,,window shade,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05574917793273926
,,,digital clock,6.255202
,,,nematode,6.255202
,,,velvet,4.4568315
,,,front curtain,4.3004513
,,,window shade,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05623340606689453
,,,digital clock,6.255202
,,,nematode,6.255202
,,,velvet,4.5350213
,,,front curtain,4.5350213
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.0556788444519043
,,,digital clock,6.411582
,,,nematode,6.255202
,,,front curtain,4.6914015
,,,window shade,4.4568315
,,,velvet,4.4568315
mobilenet_v2_0.35_96_quant,label,0.05581092834472656
,,,nematode,6.489772
,,,digital clock,6.411582
,,,front curtain,4.5350213
,,,velvet,4.5350213
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.05578112602233887
,,,digital clock,6.3333917
,,,nematode,6.020632
,,,front curtain,4.8477817
,,,window shade,4.378641
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.056092262268066406
,,,digital clock,6.255202
,,,nematode,6.177012
,,,front curtain,4.6914015
,,,window shade,4.4568315
,,,velvet,4.4568315
mobilenet_v2_0.35_96_quant,label,0.056382179260253906
,,,nematode,6.255202
,,,digital clock,6.255202
,,,front curtain,4.6132116
,,,velvet,4.4568315
,,,window shade,4.378641
mobilenet_v2_0.35_96_quant,label,0.0562291145324707
,,,digital clock,6.3333917
,,,nematode,6.177012
,,,front curtain,4.4568315
,,,window shade,4.4568315
,,,velvet,4.3004513
mobilenet_v2_0.35_96_quant,label,0.05566072463989258
,,,nematode,6.3333917
,,,digital clock,6.3333917
,,,front curtain,4.6132116
,,,velvet,4.5350213
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.057343482971191406
,,,digital clock,6.411582
,,,nematode,6.255202
,,,front curtain,4.6914015
,,,velvet,4.6132116
,,,window shade,4.4568315
mobilenet_v2_0.35_96_quant,label,0.0564579963684082
,,,digital clock,6.255202
,,,nematode,6.177012
,,,front curtain,4.7695913
,,,velvet,4.6132116
,,,window shade,4.5350213
mobilenet_v2_0.35_96_quant,label,0.05626940727233887
,,,digital clock,6.255202
,,,nematode,6.020632
,,,front curtain,4.7695913
,,,window shade,4.5350213
,,,velvet,4.378641
mobilenet_v2_0.35_96_quant,label,0.05654096603393555
,,,digital clock,6.3333917
,,,nematode,6.255202
,,,velvet,4.6914015
,,,window shade,4.6132116
,,,front curtain,4.6132116
mobilenet_v2_0.35_96_quant,label,0.056928157806396484
,,,digital clock,6.177012
,,,nematode,6.0988216
,,,front curtain,4.7695913
,,,window shade,4.5350213
,,,velvet,4.5350213
mobilenet_v2_0.35_128,label,0.014566183090209961
,,,digital clock,5.2386765
,,,velvet,4.7512207
,,,nematode,4.7469954
,,,front curtain,3.9661074
,,,spotlight,3.8681605
mobilenet_v2_0.35_128,label,0.014182090759277344
,,,digital clock,5.2468266
,,,nematode,4.7784324
,,,velvet,4.7585106
,,,front curtain,3.9655051
,,,spotlight,3.8711014
mobilenet_v2_0.35_128,label,0.014306068420410156
,,,digital clock,5.2555065
,,,velvet,4.788656
,,,nematode,4.758663
,,,front curtain,3.9803061
,,,spotlight,3.8595972
mobilenet_v2_0.35_128,label,0.014260530471801758
,,,digital clock,5.2452536
,,,velvet,4.772746
,,,nematode,4.747592
,,,front curtain,3.9731555
