ModelName,Label,InferenceTime,Recognition,Accuracy
,,,window screen,14
,,,ocarina,8
,,,match,8
,,,knot,7
mobilenet_v1_0.25_192_quant,label,0.0038356781005859375
,,,nematode,16
,,,window screen,14
,,,ocarina,8
,,,match,8
,,,knot,7
mobilenet_v1_1.0_160_quant,label,0.013154268264770508
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013145923614501953
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013161659240722656
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013147115707397461
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013179779052734375
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013163328170776367
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013208866119384766
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013142585754394531
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013314485549926758
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013078451156616211
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013105154037475586
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013159513473510742
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.01315927505493164
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013208627700805664
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013130426406860352
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.0130462646484375
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013181924819946289
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013164758682250977
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.01316523551940918
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013083696365356445
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.01306009292602539
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013067960739135742
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013191699981689453
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013069868087768555
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.01305079460144043
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.01304936408996582
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.012515544891357422
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.012608766555786133
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.012597322463989258
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.012537240982055664
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013185501098632812
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013029336929321289
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013048648834228516
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013365983963012695
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013150215148925781
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013213872909545898
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013327598571777344
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013310432434082031
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013216495513916016
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_1.0_160_quant,label,0.013143062591552734
,,,toilet paper,1
,,,bow,1
,,,car wheel,1
,,,carton,1
,,,tool kit,1
mobilenet_v1_0.75_192_quant,label,0.009338855743408203
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009124994277954102
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00923919677734375
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009163379669189453
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009229660034179688
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009272098541259766
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009157180786132812
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009140729904174805
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009095907211303711
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009137392044067383
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009172439575195312
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00908803939819336
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00940084457397461
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00941777229309082
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009338140487670898
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009543180465698242
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009494543075561523
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009418010711669922
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009306192398071289
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009388446807861328
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009398221969604492
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009160280227661133
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.008574962615966797
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.008595466613769531
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.008570194244384766
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.008583784103393555
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.008835077285766602
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00857853889465332
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00930476188659668
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009256601333618164
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009256839752197266
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.00922393798828125
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009222030639648438
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009238481521606445
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009237051010131836
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009336471557617188
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009064197540283203
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009295940399169922
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009162664413452148
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.75_192_quant,label,0.009228229522705078
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v1_0.25_128_quant,label,0.0038385391235351562
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003653287887573242
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003730297088623047
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003709077835083008
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037276744842529297
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037641525268554688
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003713369369506836
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037000179290771484
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037190914154052734
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036957263946533203
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036950111389160156
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036983489990234375
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003696918487548828
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037059783935546875
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036749839782714844
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036880970001220703
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037097930908203125
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037987232208251953
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003640890121459961
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0036149024963378906
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003222942352294922
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003222227096557617
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032160282135009766
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003240823745727539
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032243728637695312
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003215789794921875
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032105445861816406
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003210306167602539
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003200531005859375
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032148361206054688
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032091140747070312
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032019615173339844
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032248497009277344
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003204822540283203
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003210783004760742
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.003220796585083008
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0032813549041748047
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0038743019104003906
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037589073181152344
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_128_quant,label,0.0037136077880859375
,,,honeycomb,58
,,,window screen,39
,,,strainer,14
,,,tile roof,14
,,,tick,8
mobilenet_v1_0.25_160_quant,label,0.0037703514099121094
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037648677825927734
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037827491760253906
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003786325454711914
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037817955017089844
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037796497344970703
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037841796875
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036652088165283203
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036389827728271484
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037660598754882812
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036377906799316406
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036182403564453125
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037429332733154297
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036182403564453125
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036568641662597656
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036237239837646484
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036220550537109375
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036690235137939453
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003668069839477539
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003774404525756836
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003801107406616211
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003777027130126953
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003659486770629883
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003619670867919922
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036067962646484375
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036585330963134766
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036118030548095703
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036554336547851562
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003656625747680664
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036716461181640625
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0037369728088378906
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003628969192504883
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036468505859375
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.0036542415618896484
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003661632537841797
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003647327423095703
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003653287887573242
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003660917282104492
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003659486770629883
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.25_160_quant,label,0.003606557846069336
,,,website,126
,,,CRT screen,13
,,,window screen,11
,,,envelope,10
,,,ring binder,5
mobilenet_v1_0.5_192_quant,label,0.007314205169677734
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.00729680061340332
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007302522659301758
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007317066192626953
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007697582244873047
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007484912872314453
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007486104965209961
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.00740361213684082
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007215738296508789
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.00738978385925293
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0073604583740234375
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007334709167480469
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007021903991699219
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0073719024658203125
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007173776626586914
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007367610931396484
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0071942806243896484
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007399797439575195
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007494211196899414
,,,cicada,209
,,,sea urchin,26
