ModelName,Label,InferenceTime,Recognition,Accuracy
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008684873580932617
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008836984634399414
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008832931518554688
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008699178695678711
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008814096450805664
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008687734603881836
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008786678314208984
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008790016174316406
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.00867319107055664
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008781671524047852
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008667707443237305
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008800745010375977
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008816957473754883
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008676528930664062
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008835792541503906
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008678913116455078
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008825302124023438
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008847951889038086
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.00869297981262207
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008812665939331055
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008690118789672852
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008788824081420898
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.00879049301147461
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008723258972167969
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008965015411376953
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008856773376464844
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008661746978759766
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008836507797241211
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.0086822509765625
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008969306945800781
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008841753005981445
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_0.35_192_quant,label,0.008819341659545898
,,,velvet,5
,,,envelope,4
,,,wool,3
,,,tile roof,2
,,,dishwasher,2
mobilenet_v2_1.0_96_quant,label,0.01102304458618164
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011021614074707031
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011027097702026367
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01099538803100586
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011258840560913086
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010955333709716797
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011034727096557617
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011072397232055664
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011042118072509766
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011018753051757812
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01102447509765625
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010952949523925781
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010973215103149414
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011039495468139648
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011054754257202148
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010971546173095703
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01102590560913086
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011117696762084961
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011069774627685547
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011041641235351562
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011133193969726562
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011062383651733398
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011052846908569336
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011225461959838867
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01102304458618164
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011233091354370117
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011078834533691406
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01120448112487793
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.011044502258300781
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01072239875793457
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010725259780883789
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010872125625610352
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010701894760131836
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010883569717407227
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010994911193847656
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.01092219352722168
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010903358459472656
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010962724685668945
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010931253433227539
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_96_quant,label,0.010911703109741211
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_160_quant,label,0.010456323623657227
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010290145874023438
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010364055633544922
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010448217391967773
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01025080680847168
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010303020477294922
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010443449020385742
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01032257080078125
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01043081283569336
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010309934616088867
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010327816009521484
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010495901107788086
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010605096817016602
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010590553283691406
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010586977005004883
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01065683364868164
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010648012161254883
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010347127914428711
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010326385498046875
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010459661483764648
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010275125503540039
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010449886322021484
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010258674621582031
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010263919830322266
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010419130325317383
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010299921035766602
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010265111923217773
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010454654693603516
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010239601135253906
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010143041610717773
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010130167007446289
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010226964950561523
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01019740104675293
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010292768478393555
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010290145874023438
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010442733764648438
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010300874710083008
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010302066802978516
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.010317087173461914
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.5_160_quant,label,0.01044607162475586
,,,honeycomb,67
,,,window screen,13
,,,doormat,11
,,,velvet,7
,,,tile roof,7
mobilenet_v2_0.35_96_quant,label,0.008410215377807617
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008719682693481445
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00859689712524414
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008572578430175781
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008594989776611328
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00841832160949707
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008740663528442383
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008608102798461914
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008703231811523438
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008733749389648438
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.009193658828735352
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00849604606628418
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00854945182800293
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008729934692382812
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00853729248046875
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008566617965698242
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008595466613769531
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008759498596191406
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008601665496826172
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008586883544921875
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008574962615966797
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008595466613769531
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008607625961303711
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008621931076049805
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00861048698425293
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008596658706665039
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008620738983154297
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008617639541625977
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008592367172241211
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.00858759880065918
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008632183074951172
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008589506149291992
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008525848388671875
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008544206619262695
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008590221405029297
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008658647537231445
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008608818054199219
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008559942245483398
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008754491806030273
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.35_96_quant,label,0.008577346801757812
,,,window screen,37
,,,fire screen sheet,13
,,,window shade,13
,,,wool,11
,,,handkerchief,10
mobilenet_v2_0.75_192_quant,label,0.013751983642578125
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013765335083007812
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013815164566040039
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013913869857788086
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013827085494995117
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013753652572631836
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013769388198852539
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013767480850219727
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013753175735473633
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013870477676391602
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013776779174804688
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013771295547485352
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013715028762817383
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013750076293945312
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013738155364990234
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013756513595581055
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013760805130004883
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013806819915771484
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013693809509277344
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013762712478637695
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013774871826171875
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013792753219604492
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013755321502685547
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.01385807991027832
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013844728469848633
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013778448104858398
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013608217239379883
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013598442077636719
,,,window screen,22
,,,cup,6
