ModelName,Label,InferenceTime,Recognition,Accuracy
,,,nematode,5.9295244
,,,match,5.26522
,,,digital clock,5.250221
,,,spotlight,4.97598
,,,velvet,4.3763824
mobilenet_v2_0.35_192,label,0.03057796932871983
,,,nematode,5.925197
,,,match,5.287368
,,,digital clock,5.2649565
,,,spotlight,5.01039
,,,velvet,4.371321
mobilenet_v2_0.35_192,label,0.02980271974772744
,,,nematode,5.9092255
,,,match,5.251557
,,,digital clock,5.247348
,,,spotlight,4.9780354
,,,velvet,4.359058
mobilenet_v2_0.35_192,label,0.02992151600232661
,,,nematode,5.9134827
,,,match,5.26327
,,,digital clock,5.2382197
,,,spotlight,4.981529
,,,velvet,4.3622646
mobilenet_v2_0.35_192,label,0.03099964620310612
,,,nematode,5.915651
,,,digital clock,5.2581472
,,,match,5.252311
,,,spotlight,4.9804807
,,,velvet,4.360569
mobilenet_v2_0.35_192,label,0.03045609444865398
,,,nematode,5.926942
,,,match,5.263273
,,,digital clock,5.244847
,,,spotlight,4.973166
,,,velvet,4.382019
mobilenet_v2_0.35_192,label,0.030659685029693563
,,,nematode,5.915624
,,,match,5.2492776
,,,digital clock,5.2426977
,,,spotlight,4.9625688
,,,velvet,4.3764534
mobilenet_v2_0.35_192,label,0.03126229005484362
,,,nematode,5.9083624
,,,digital clock,5.251969
,,,match,5.251409
,,,spotlight,4.971755
,,,velvet,4.3472066
mobilenet_v2_0.35_192,label,0.030087063639174474
,,,nematode,5.9363937
,,,match,5.275985
,,,digital clock,5.2552075
,,,spotlight,4.988852
,,,velvet,4.3808575
mobilenet_v2_1.4_224,label,0.21935005701281413
,,,match,5.259283
,,,nematode,4.2410026
,,,lighter,4.24083
,,,digital clock,4.226578
,,,spotlight,4.079439
mobilenet_v2_1.4_224,label,0.21907313362282946
,,,match,5.198508
,,,nematode,4.2308745
,,,lighter,4.1993947
,,,digital clock,4.1679497
,,,spotlight,4.035362
mobilenet_v2_1.4_224,label,0.21859636371963298
,,,match,5.2483444
,,,nematode,4.2491293
,,,lighter,4.20706
,,,digital clock,4.196109
,,,spotlight,4.061959
mobilenet_v2_1.4_224,label,0.2296945540106255
,,,match,5.2399917
,,,lighter,4.231628
,,,nematode,4.2114596
,,,digital clock,4.201073
,,,spotlight,4.0382648
mobilenet_v2_1.4_224,label,0.23000969911307007
,,,match,5.2712593
,,,nematode,4.242568
,,,lighter,4.2392144
,,,digital clock,4.2244725
,,,spotlight,4.102786
mobilenet_v2_1.4_224,label,0.22483811865147615
,,,match,5.275253
,,,lighter,4.235352
,,,nematode,4.224896
,,,digital clock,4.2186427
,,,spotlight,4.0867558
mobilenet_v2_1.4_224,label,0.22211164601252723
,,,match,5.2113304
,,,nematode,4.2436647
,,,lighter,4.2111163
,,,digital clock,4.1771393
,,,spotlight,4.046729
mobilenet_v2_1.4_224,label,0.2225230628762763
,,,match,5.2357435
,,,nematode,4.2297287
,,,lighter,4.2253637
,,,digital clock,4.216038
,,,spotlight,4.0349813
mobilenet_v2_1.4_224,label,0.224058538852432
,,,match,5.2067432
,,,nematode,4.224196
,,,lighter,4.1958942
,,,digital clock,4.158211
,,,spotlight,4.01935
mobilenet_v2_1.4_224,label,0.22207210617311512
,,,match,5.273327
,,,nematode,4.26038
,,,lighter,4.2353334
,,,digital clock,4.23205
,,,spotlight,4.105205
mobilenet_v2_1.4_224,label,0.21884153270015003
,,,match,5.2184267
,,,nematode,4.2345257
,,,lighter,4.1938853
,,,digital clock,4.179017
,,,spotlight,4.044752
mobilenet_v2_1.4_224,label,0.21657817653304068
,,,match,5.226058
,,,nematode,4.234347
,,,lighter,4.2168665
,,,digital clock,4.197915
,,,spotlight,4.074092
mobilenet_v2_1.4_224,label,0.2198408463579399
,,,match,5.2156143
,,,nematode,4.232528
,,,lighter,4.215058
,,,digital clock,4.1812754
,,,spotlight,4.060346
mobilenet_v2_1.4_224,label,0.22654443240332905
,,,match,5.2316756
,,,nematode,4.2497416
,,,lighter,4.222582
,,,digital clock,4.1819158
,,,spotlight,4.075994
mobilenet_v2_1.4_224,label,0.217972006039452
,,,match,5.2094984
,,,digital clock,4.2228384
,,,nematode,4.2205863
,,,lighter,4.2099485
,,,spotlight,4.073753
mobilenet_v2_1.4_224,label,0.21698426155635578
,,,match,5.2637277
,,,lighter,4.238569
,,,nematode,4.2271147
,,,digital clock,4.2130413
,,,spotlight,4.0855103
mobilenet_v2_1.4_224,label,0.21892517873457917
,,,match,5.2104278
,,,nematode,4.217781
,,,lighter,4.197922
,,,digital clock,4.1941943
,,,spotlight,4.0382376
mobilenet_v2_1.4_224,label,0.22830215722255753
,,,match,5.243792
,,,lighter,4.2358823
,,,nematode,4.2351437
,,,digital clock,4.229813
,,,spotlight,4.096488
mobilenet_v2_1.4_224,label,0.22023325834537377
,,,match,5.2383695
,,,nematode,4.2381954
,,,lighter,4.222897
,,,digital clock,4.2105775
,,,spotlight,4.0707383
mobilenet_v2_1.4_224,label,0.2299276028183398
,,,match,5.2512093
,,,nematode,4.2499204
,,,lighter,4.219815
,,,digital clock,4.1960883
,,,spotlight,4.0489793
mobilenet_v2_1.4_224,label,0.22292013672136166
,,,match,5.206122
,,,nematode,4.2364483
,,,lighter,4.19525
,,,digital clock,4.1594396
,,,spotlight,4.027303
mobilenet_v2_1.4_224,label,0.21881425055507625
,,,match,5.241274
,,,nematode,4.22857
,,,lighter,4.224268
,,,digital clock,4.1915507
,,,spotlight,4.0402904
mobilenet_v2_1.4_224,label,0.2165219891390585
,,,match,5.2244673
,,,nematode,4.226975
,,,lighter,4.210641
,,,digital clock,4.197251
,,,spotlight,4.046571
mobilenet_v2_1.4_224,label,0.22007907060209939
,,,match,5.2310405
,,,nematode,4.2316513
,,,lighter,4.2031217
,,,digital clock,4.1933794
,,,spotlight,4.051432
mobilenet_v2_1.4_224,label,0.23011649883104318
,,,match,5.221337
,,,lighter,4.216196
,,,nematode,4.2130322
,,,digital clock,4.20203
,,,spotlight,4.045885
mobilenet_v2_1.4_224,label,0.22690708073718396
,,,match,5.23523
,,,nematode,4.2494845
,,,lighter,4.208355
,,,digital clock,4.205454
,,,spotlight,4.070254
mobilenet_v2_1.4_224,label,0.22247492118042866
,,,match,5.251057
,,,lighter,4.249284
,,,digital clock,4.226903
,,,nematode,4.217616
,,,spotlight,4.0566816
mobilenet_v2_1.4_224,label,0.22268096216766617
,,,match,5.2303224
,,,nematode,4.241301
,,,lighter,4.2100234
,,,digital clock,4.1971674
,,,spotlight,4.04732
mobilenet_v2_1.4_224,label,0.22507826282446078
,,,match,5.2138095
,,,nematode,4.236684
,,,lighter,4.20473
,,,digital clock,4.192878
,,,spotlight,4.03968
mobilenet_v2_1.4_224,label,0.222219579988981
,,,match,5.240932
,,,lighter,4.2315125
,,,nematode,4.207699
,,,digital clock,4.197699
,,,spotlight,4.054622
mobilenet_v2_1.4_224,label,0.21665586756443486
,,,match,5.2657213
,,,nematode,4.2519197
,,,lighter,4.227789
,,,digital clock,4.2127995
,,,spotlight,4.0666237
mobilenet_v2_1.4_224,label,0.22191293975656637
,,,match,5.241684
,,,lighter,4.223105
,,,nematode,4.223087
,,,digital clock,4.2156515
,,,spotlight,4.096244
mobilenet_v2_0.35_96,label,0.010671899863086887
,,,nematode,5.690959
,,,digital clock,5.6375527
,,,velvet,4.4637656
,,,match,4.4475513
,,,window shade,4.1033607
mobilenet_v2_0.35_96,label,0.01117495728796019
,,,nematode,5.693595
,,,digital clock,5.64987
,,,match,4.443955
,,,velvet,4.44102
,,,window shade,4.0892444
mobilenet_v2_0.35_96,label,0.011114147977605036
,,,nematode,5.6890574
,,,digital clock,5.6379175
,,,velvet,4.4623027
,,,match,4.4403505
,,,window shade,4.0989656
mobilenet_v2_0.35_96,label,0.01146420761856599
,,,nematode,5.6698728
,,,digital clock,5.6263747
,,,velvet,4.463039
,,,match,4.4368286
,,,window shade,4.0874887
mobilenet_v2_0.35_96,label,0.010855745438304308
,,,nematode,5.68465
,,,digital clock,5.63913
,,,velvet,4.48654
,,,match,4.440819
,,,window shade,4.093079
mobilenet_v2_0.35_96,label,0.01101824958047255
,,,nematode,5.673201
,,,digital clock,5.6229544
,,,match,4.4488525
,,,velvet,4.4395037
,,,window shade,4.0999403
mobilenet_v2_0.35_96,label,0.011225300742708826
,,,nematode,5.674194
,,,digital clock,5.624778
,,,match,4.447819
,,,velvet,4.447127
,,,window shade,4.1008654
mobilenet_v2_0.35_96,label,0.011061824393952072
,,,nematode,5.681282
,,,digital clock,5.6362877
,,,velvet,4.4630146
,,,match,4.4476576
,,,window shade,4.0941963
mobilenet_v2_0.35_96,label,0.011561872755777408
,,,nematode,5.6921434
,,,digital clock,5.6350837
,,,match,4.4502797
,,,velvet,4.4433837
,,,window shade,4.101011
mobilenet_v2_0.35_96,label,0.011543580535623325
,,,nematode,5.700877
,,,digital clock,5.64261
,,,velvet,4.4682283
,,,match,4.44334
,,,window shade,4.094068
mobilenet_v2_0.35_96,label,0.011415343950935304
,,,nematode,5.6838636
,,,digital clock,5.6388555
,,,match,4.4496865
,,,velvet,4.442239
,,,window shade,4.0978937
mobilenet_v2_0.35_96,label,0.011397579696251749
,,,nematode,5.6899214
,,,digital clock,5.6490755
,,,match,4.4554734
,,,velvet,4.4416428
,,,window shade,4.1000566
mobilenet_v2_0.35_96,label,0.011350100976594259
,,,nematode,5.6757994
,,,digital clock,5.637606
,,,match,4.4499693
,,,velvet,4.442527
,,,window shade,4.111375
mobilenet_v2_0.35_96,label,0.010784973255293399
,,,nematode,5.6989417
,,,digital clock,5.644003
,,,velvet,4.4711
,,,match,4.4422464
,,,window shade,4.0882826
mobilenet_v2_0.35_96,label,0.011139459729311633
,,,nematode,5.6816473
,,,digital clock,5.623091
,,,velvet,4.4656796
,,,match,4.444475
,,,window shade,4.0782638
mobilenet_v2_0.35_96,label,0.01111832667033092
,,,nematode,5.667057
,,,digital clock,5.6149745
,,,velvet,4.455675
,,,match,4.4503136
,,,window shade,4.099078
mobilenet_v2_0.35_96,label,0.011419066074068281
,,,nematode,5.7040253
,,,digital clock,5.646712
,,,velvet,4.4725566
,,,match,4.4585466
,,,window shade,4.1112733
mobilenet_v2_0.35_96,label,0.0114933528343411
,,,nematode,5.709004
,,,digital clock,5.6476293
,,,velvet,4.458737
,,,match,4.4478703
,,,window shade,4.0842853
mobilenet_v2_0.35_96,label,0.011091601351272724
,,,nematode,5.689003
,,,digital clock,5.6401196
,,,match,4.454454
,,,velvet,4.436858
,,,window shade,4.095605
mobilenet_v2_0.35_96,label,0.011342738812686536
,,,nematode,5.664222
,,,digital clock,5.6239395
,,,match,4.4546824
,,,velvet,4.429465
,,,window shade,4.0899353
mobilenet_v2_0.35_96,label,0.0112549722563616
,,,nematode,5.6963634
,,,digital clock,5.645589
,,,match,4.4594
,,,velvet,4.4502816
,,,window shade,4.099003
mobilenet_v2_0.35_96,label,0.011331882587088123
,,,nematode,5.66948
,,,digital clock,5.646182
,,,match,4.46013
,,,velvet,4.4508643
,,,window shade,4.105955
mobilenet_v2_0.35_96,label,0.011282880912191914
,,,nematode,5.6905265
,,,digital clock,5.619786
,,,velvet,4.466224
,,,match,4.4457717
,,,window shade,4.0852327
mobilenet_v2_0.35_96,label,0.010973834059143914
,,,nematode,5.68748
,,,digital clock,5.6534014
,,,match,4.4544635
,,,velvet,4.4337673
,,,window shade,4.0941663
mobilenet_v2_0.35_96,label,0.011163298639835851
,,,nematode,5.691905
,,,digital clock,5.6445165
,,,match,4.44883
,,,velvet,4.444639
,,,window shade,4.08671
mobilenet_v2_0.35_96,label,0.011513820273139921
,,,nematode,5.6809297
,,,digital clock,5.6191015
,,,velvet,4.458024
,,,match,4.4431033
,,,window shade,4.1008296
mobilenet_v2_0.35_96,label,0.011484485714631693
,,,nematode,5.6981497
,,,digital clock,5.626197
,,,velvet,4.4841094
,,,match,4.4381433
,,,window shade,4.0870957
mobilenet_v2_0.35_96,label,0.01140105705664829
,,,nematode,5.694546
,,,digital clock,5.64589
,,,velvet,4.449922
,,,match,4.4476624
,,,window shade,4.096684
mobilenet_v2_0.35_96,label,0.010831862033122171
,,,nematode,5.705059
,,,digital clock,5.6423893
,,,velvet,4.457135
,,,match,4.4417157
,,,window shade,4.070966
mobilenet_v2_0.35_96,label,0.011201305629880585
,,,nematode,5.6921096
,,,digital clock,5.6202474
,,,velvet,4.473051
,,,match,4.429836
,,,window shade,4.099461
mobilenet_v2_0.35_96,label,0.010877297520823849
,,,nematode,5.708662
,,,digital clock,5.6421885
,,,velvet,4.474201
,,,match,4.436602
,,,window shade,4.0966306
mobilenet_v2_0.35_96,label,0.011204024723370988
,,,nematode,5.705578
,,,digital clock,5.6340675
,,,velvet,4.4786415
,,,match,4.435614
,,,window shade,4.088604
mobilenet_v2_1.0_224_quant,label,0.1849956983821955
,,,match,5.09479
,,,spotlight,4.258332
,,,velvet,4.258332
,,,digital clock,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.17717582465538528
,,,match,4.9427066
,,,velvet,4.258332
,,,digital clock,4.258332
,,,spotlight,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18564175451073098
,,,match,5.09479
,,,digital clock,4.258332
,,,velvet,4.258332
,,,spotlight,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18468297875491566
,,,match,5.0187483
,,,velvet,4.258332
,,,digital clock,4.18229
,,,spotlight,4.1062484
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.178666556864165
,,,match,5.0187483
,,,digital clock,4.258332
,,,velvet,4.258332
,,,spotlight,4.18229
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.17768527205001064
,,,match,5.0187483
,,,spotlight,4.258332
,,,velvet,4.18229
,,,digital clock,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18017997130528196
,,,match,5.09479
,,,digital clock,4.258332
,,,velvet,4.258332
,,,spotlight,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.17971274591393124
,,,match,5.09479
,,,digital clock,4.3343735
,,,spotlight,4.258332
,,,velvet,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18325372159647496
,,,match,5.0187483
,,,digital clock,4.3343735
,,,velvet,4.258332
,,,spotlight,4.258332
,,,front curtain,3.802082
mobilenet_v2_1.0_224_quant,label,0.17736964764507204
,,,match,5.1708317
,,,spotlight,4.258332
,,,velvet,4.258332
,,,digital clock,4.258332
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.17788364227638745
,,,match,5.0187483
,,,velvet,4.18229
,,,digital clock,4.18229
,,,spotlight,4.0302067
,,,front curtain,3.573957
mobilenet_v2_1.0_224_quant,label,0.18469918767272409
,,,match,5.0187483
,,,digital clock,4.258332
,,,spotlight,4.258332
,,,velvet,4.1062484
,,,front curtain,3.802082
mobilenet_v2_1.0_224_quant,label,0.17403811391008514
,,,match,5.0187483
,,,spotlight,4.258332
,,,digital clock,4.18229
,,,velvet,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.1848004220808634
,,,match,5.0187483
,,,spotlight,4.258332
,,,digital clock,4.258332
,,,velvet,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18736969352602686
,,,match,5.09479
,,,spotlight,4.3343735
,,,velvet,4.258332
,,,digital clock,4.258332
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18510243425274106
,,,match,5.0187483
,,,velvet,4.258332
,,,digital clock,4.18229
,,,spotlight,4.1062484
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.18388273113493628
,,,match,5.09479
,,,spotlight,4.258332
,,,digital clock,4.18229
,,,velvet,4.1062484
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.18701050860388324
,,,match,5.09479
,,,digital clock,4.18229
,,,spotlight,4.18229
,,,velvet,4.1062484
,,,nematode,3.573957
mobilenet_v2_1.0_224_quant,label,0.18073002967132237
,,,match,5.09479
,,,velvet,4.258332
,,,spotlight,4.18229
,,,digital clock,4.18229
,,,wing,3.6499987
mobilenet_v2_1.0_224_quant,label,0.1802995758648079
,,,match,5.0187483
,,,digital clock,4.18229
,,,velvet,4.18229
,,,spotlight,4.1062484
,,,nematode,3.573957
mobilenet_v2_1.0_224_quant,label,0.17660489641399743
,,,match,5.0187483
,,,spotlight,4.258332
,,,digital clock,4.258332
,,,velvet,4.18229
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.1765982212358636
,,,match,5.1708317
,,,digital clock,4.258332
,,,velvet,4.18229
,,,spotlight,4.1062484
,,,nematode,3.573957
mobilenet_v2_1.0_224_quant,label,0.18157604352739967
,,,match,5.09479
,,,spotlight,4.18229
,,,digital clock,4.1062484
,,,velvet,4.1062484
,,,wing,3.573957
mobilenet_v2_1.0_224_quant,label,0.179985068990983
,,,match,5.0187483
,,,velvet,4.18229
,,,digital clock,4.1062484
,,,spotlight,4.1062484
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.17977260291520714
,,,match,5.09479
,,,digital clock,4.258332
,,,spotlight,4.258332
,,,velvet,4.18229
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18181154210757214
,,,match,5.0187483
,,,spotlight,4.258332
,,,velvet,4.18229
,,,digital clock,4.18229
,,,wing,3.6499987
mobilenet_v2_1.0_224_quant,label,0.17434700550632243
,,,match,4.9427066
,,,velvet,4.258332
,,,spotlight,4.1062484
,,,digital clock,4.1062484
,,,front curtain,3.7260404
mobilenet_v2_1.0_224_quant,label,0.17289716913140946
,,,match,5.0187483
,,,spotlight,4.258332
,,,velvet,4.18229
,,,digital clock,4.18229
,,,wing,3.6499987
mobilenet_v2_1.0_224_quant,label,0.1826366861430394
,,,match,5.0187483
,,,velvet,4.18229
,,,spotlight,4.18229
,,,digital clock,4.18229
,,,front curtain,3.6499987
mobilenet_v2_1.0_224_quant,label,0.18172372727104205
,,,match,5.09479
,,,spotlight,4.18229
,,,velvet,4.18229
,,,digital clock,4.18229
,,,nematode,3.6499987
mobilenet_v2_1.0_224_quant,label,0.17452088478850172
,,,match,5.1708317
,,,digital clock,4.258332
,,,spotlight,4.18229
,,,velvet,4.1062484
,,,wing,3.7260404
mobilenet_v2_1.0_224_quant,label,0.18246358217285116
,,,match,5.0187483
,,,velvet,4.258332
,,,spotlight,4.258332
,,,digital clock,4.258332
,,,wing,3.7260404
mobilenet_v2_1.0_192_quant,label,0.13942608878016724
,,,nematode,4.37041
,,,match,3.9657426
,,,velvet,3.884809
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13770712654725822
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.3182743
mobilenet_v2_1.0_192_quant,label,0.13563291722446316
,,,nematode,4.2894764
,,,match,4.046676
,,,velvet,3.884809
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.14079240342163152
,,,nematode,4.37041
,,,match,4.046676
,,,velvet,3.884809
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13812883772308007
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13867029883395465
,,,nematode,4.4513435
,,,match,4.1276097
,,,velvet,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.3182743
mobilenet_v2_1.0_192_quant,label,0.13811166168449104
,,,nematode,4.532277
,,,match,4.1276097
,,,velvet,4.046676
,,,digital clock,3.4801414
,,,spotlight,3.3182743
mobilenet_v2_1.0_192_quant,label,0.13475536054306878
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13286434141084605
,,,nematode,4.2894764
,,,match,3.9657426
,,,velvet,3.884809
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13392895117194545
,,,nematode,4.532277
,,,velvet,4.046676
,,,match,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.14036848398542767
,,,nematode,4.37041
,,,match,4.1276097
,,,velvet,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13282065576946486
,,,nematode,4.37041
,,,match,3.9657426
,,,velvet,3.884809
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.14085794488190717
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.13627165501014554
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,4.046676
,,,digital clock,3.4801414
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13461946025675434
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.1353727023915116
,,,nematode,4.37041
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13464560602378767
,,,nematode,4.37041
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13197820876713223
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13401232811149139
,,,nematode,4.2894764
,,,match,4.046676
,,,velvet,3.9657426
,,,spotlight,3.3182743
,,,digital clock,3.3182743
mobilenet_v2_1.0_192_quant,label,0.13299506425039032
,,,nematode,4.37041
,,,match,3.9657426
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13811320388445034
,,,nematode,4.4513435
,,,velvet,4.046676
,,,match,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.1375982723234599
,,,nematode,4.4513435
,,,velvet,4.046676
,,,match,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.13442128964218425
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.13364944779290416
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.1372230497825587
,,,nematode,4.37041
,,,match,3.9657426
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.13464877731736663
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.13800895406674382
,,,nematode,4.37041
,,,match,4.046676
,,,velvet,4.046676
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13899069645158463
,,,nematode,4.4513435
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.1344421418282737
,,,nematode,4.4513435
,,,match,4.1276097
,,,velvet,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13235258836718347
,,,nematode,4.2894764
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.237341
mobilenet_v2_1.0_192_quant,label,0.13937843531989141
,,,nematode,4.37041
,,,velvet,4.046676
,,,match,3.9657426
,,,digital clock,3.3992078
,,,spotlight,3.1564074
mobilenet_v2_1.0_192_quant,label,0.140301323335822
,,,nematode,4.37041
,,,match,4.046676
,,,velvet,3.9657426
,,,digital clock,3.3182743
,,,spotlight,3.1564074
mobilenet_v2_1.0_96_quant,label,0.05252344159090295
,,,digital clock,5.6681137
,,,velvet,4.696437
,,,match,4.534491
,,,nematode,4.372545
,,,oscilloscope,3.8057334
mobilenet_v2_1.0_96_quant,label,0.050898339080182486
,,,digital clock,5.5061674
,,,velvet,4.9393563
,,,match,4.372545
,,,nematode,4.2915716
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.050031037209246926
,,,digital clock,5.5871406
,,,velvet,4.696437
,,,match,4.534491
,,,nematode,4.2105985
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.05254426242902034
,,,digital clock,5.5061674
,,,velvet,4.6154637
,,,match,4.534491
,,,nematode,4.2915716
,,,oscilloscope,3.8867064
mobilenet_v2_1.0_96_quant,label,0.05148440630165388
,,,digital clock,5.5061674
,,,velvet,4.696437
,,,match,4.2915716
,,,nematode,4.2915716
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.05116273886008462
,,,digital clock,5.5061674
,,,velvet,4.534491
,,,match,4.453518
,,,nematode,4.2915716
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.050047803492502894
,,,digital clock,5.4251943
,,,velvet,4.453518
,,,match,4.372545
,,,nematode,4.129626
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.052003283257791966
,,,digital clock,5.6681137
,,,velvet,4.696437
,,,nematode,4.534491
,,,match,4.453518
,,,oscilloscope,3.8867064
mobilenet_v2_1.0_96_quant,label,0.051837764852073934
,,,digital clock,5.4251943
,,,velvet,4.6154637
,,,match,4.453518
,,,nematode,4.129626
,,,oscilloscope,3.481841
mobilenet_v2_1.0_96_quant,label,0.05145633443543523
,,,digital clock,5.5871406
,,,velvet,4.696437
,,,match,4.534491
,,,nematode,4.2915716
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.05198629278184801
,,,digital clock,5.5061674
,,,match,4.6154637
,,,velvet,4.453518
,,,nematode,4.372545
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.05021468273352606
,,,digital clock,5.5061674
,,,velvet,4.6154637
,,,match,4.534491
,,,nematode,4.0486526
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.05171474630183154
,,,digital clock,5.5061674
,,,velvet,4.77741
,,,match,4.453518
,,,nematode,4.2105985
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.051304147418226746
,,,digital clock,5.5871406
,,,match,4.534491
,,,velvet,4.534491
,,,nematode,4.2915716
,,,oscilloscope,3.8057334
mobilenet_v2_1.0_96_quant,label,0.04993655440247528
,,,digital clock,5.5871406
,,,velvet,4.77741
,,,match,4.453518
,,,nematode,4.2915716
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.052801712155368365
,,,digital clock,5.5871406
,,,velvet,4.6154637
,,,match,4.6154637
,,,nematode,4.453518
,,,oscilloscope,3.6437874
mobilenet_v2_1.0_96_quant,label,0.05107114825931015
,,,digital clock,5.5061674
,,,velvet,4.534491
,,,match,4.2915716
,,,nematode,4.2105985
,,,oscilloscope,3.7247603
mobilenet_v2_1.0_96_quant,label,0.05000594623896455
,,,digital clock,5.5061674
,,,velvet,4.696437
,,,match,4.453518
,,,nematode,4.129626
,,,oscilloscope,3.8057334
