ModelName,Label,InferenceTime,Recognition,Accuracy
,,,digital clock,4.802211
,,,nematode,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05837365115836008
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05943227813984095
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.058367747624668245
,,,match,5.5525565
,,,nematode,4.802211
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05816950422932751
,,,match,5.5525565
,,,nematode,4.802211
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.055710077463341896
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05672932151629227
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,spotlight,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05853984245975378
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05850068075775755
,,,match,5.5525565
,,,digital clock,4.802211
,,,nematode,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.0571796207563831
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.058503144033558205
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05898752931738152
,,,match,5.5525565
,,,nematode,4.802211
,,,digital clock,4.802211
,,,lighter,4.201935
,,,jack-o'-lantern,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05632694465018183
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.201935
,,,candle,4.0518656
mobilenet_v1_0.75_128_quant,label,0.05945512972967295
,,,match,5.5525565
,,,nematode,4.95228
,,,digital clock,4.802211
,,,lighter,4.3520036
,,,jack-o'-lantern,4.0518656
mobilenet_v1_1.0_224,label,0.17888041995200576
,,,match,6.8608494
,,,digital clock,5.0924845
,,,lighter,5.079462
,,,spotlight,4.7851477
,,,jack-o'-lantern,4.6508465
mobilenet_v1_1.0_224,label,0.176514779648358
,,,match,6.7762823
,,,lighter,5.0550714
,,,digital clock,5.048189
,,,spotlight,4.7206793
,,,nematode,4.6493673
mobilenet_v1_1.0_224,label,0.17465444860629367
,,,match,6.877383
,,,lighter,5.066126
,,,digital clock,5.0399036
,,,spotlight,4.734678
,,,jack-o'-lantern,4.6022243
mobilenet_v1_1.0_224,label,0.18083399616158247
,,,match,6.8340516
,,,lighter,5.058147
,,,digital clock,5.0300093
,,,spotlight,4.716392
,,,jack-o'-lantern,4.6072598
mobilenet_v1_1.0_224,label,0.173874323856659
,,,match,6.798191
,,,lighter,5.0920753
,,,digital clock,5.062995
,,,spotlight,4.713074
,,,nematode,4.605222
mobilenet_v1_1.0_224,label,0.1754692666262634
,,,match,6.7779093
,,,lighter,5.0714884
,,,digital clock,5.0631313
,,,spotlight,4.7006187
,,,nematode,4.6106706
mobilenet_v1_1.0_224,label,0.17011187020423454
,,,match,6.8440127
,,,lighter,5.0431094
,,,digital clock,5.037709
,,,spotlight,4.7521415
,,,nematode,4.638627
mobilenet_v1_1.0_224,label,0.170272587089056
,,,match,6.8292637
,,,digital clock,5.0902586
,,,lighter,5.0809073
,,,spotlight,4.746202
,,,jack-o'-lantern,4.629205
mobilenet_v1_1.0_224,label,0.1775025527802981
,,,match,6.7933884
,,,lighter,5.068104
,,,digital clock,5.0131245
,,,spotlight,4.7467113
,,,nematode,4.6185284
mobilenet_v1_1.0_224,label,0.17839429335419968
,,,match,6.8813286
,,,digital clock,5.092105
,,,lighter,5.0769258
,,,spotlight,4.7879715
,,,jack-o'-lantern,4.610174
mobilenet_v1_1.0_224,label,0.17796962356672721
,,,match,6.7459283
,,,lighter,5.040703
,,,digital clock,4.998396
,,,spotlight,4.7230697
,,,nematode,4.600904
mobilenet_v1_1.0_224,label,0.17120187686968275
,,,match,6.799584
,,,digital clock,5.092394
,,,lighter,5.0715165
,,,spotlight,4.7129745
,,,nematode,4.6888776
mobilenet_v1_1.0_224,label,0.17624320232683086
,,,match,6.906849
,,,lighter,5.0975842
,,,digital clock,5.0303526
,,,spotlight,4.737162
,,,nematode,4.6256433
mobilenet_v1_1.0_224,label,0.17892247442999532
,,,match,6.7972603
,,,lighter,5.071131
,,,digital clock,5.06518
,,,spotlight,4.7596517
,,,nematode,4.619852
mobilenet_v1_1.0_224,label,0.18155341776131376
,,,match,6.7822623
,,,lighter,5.1226335
,,,digital clock,5.0494328
,,,spotlight,4.7047534
,,,nematode,4.6528997
mobilenet_v1_1.0_224,label,0.18094950819613956
,,,match,6.772614
,,,lighter,5.107086
,,,digital clock,5.040885
,,,spotlight,4.67734
,,,nematode,4.6529117
mobilenet_v1_1.0_224,label,0.17104967881344982
,,,match,6.8427343
,,,lighter,5.0821886
,,,digital clock,5.0687513
,,,spotlight,4.82851
,,,nematode,4.625836
mobilenet_v1_1.0_224,label,0.17371027632591288
,,,match,6.809618
,,,lighter,5.078228
,,,digital clock,5.0291004
,,,spotlight,4.7422376
,,,jack-o'-lantern,4.609312
mobilenet_v1_1.0_224,label,0.1748242970456067
,,,match,6.8190594
,,,lighter,5.1004596
,,,digital clock,5.043659
,,,spotlight,4.7316427
,,,nematode,4.6422496
mobilenet_v1_1.0_224,label,0.17780191367663117
,,,match,6.85806
,,,lighter,5.1164412
,,,digital clock,5.0366373
,,,spotlight,4.7819514
,,,jack-o'-lantern,4.644155
mobilenet_v1_1.0_224,label,0.17110936834771587
,,,match,6.9240274
,,,lighter,5.112789
,,,digital clock,5.079877
,,,spotlight,4.754468
,,,nematode,4.6203723
mobilenet_v1_1.0_224,label,0.1792053960776823
,,,match,6.841045
,,,digital clock,5.105669
,,,lighter,5.0670834
,,,spotlight,4.7889476
,,,jack-o'-lantern,4.653694
mobilenet_v1_1.0_224,label,0.17897723595645268
,,,match,6.8061423
,,,lighter,5.0859785
,,,digital clock,5.0396404
,,,spotlight,4.7296414
,,,nematode,4.643973
mobilenet_v1_1.0_224,label,0.17902667825986968
,,,match,6.8182764
,,,lighter,5.1153536
,,,digital clock,5.0507765
,,,spotlight,4.7475157
,,,nematode,4.6357427
mobilenet_v1_1.0_224,label,0.17099150532976892
,,,match,6.7395115
,,,digital clock,5.0589085
,,,lighter,5.04541
,,,spotlight,4.7046585
,,,nematode,4.6750116
mobilenet_v1_1.0_224,label,0.17879349977720568
,,,match,6.769487
,,,lighter,5.0819387
,,,digital clock,5.0519857
,,,spotlight,4.7518992
,,,nematode,4.670792
mobilenet_v1_1.0_224,label,0.17753402003355648
,,,match,6.778065
,,,lighter,5.075495
,,,digital clock,5.0166454
,,,spotlight,4.7036467
,,,nematode,4.640477
mobilenet_v1_1.0_224,label,0.17304334163181243
,,,match,6.7885456
,,,lighter,5.109025
,,,digital clock,5.072528
,,,spotlight,4.6773434
,,,nematode,4.620803
mobilenet_v1_1.0_224,label,0.17459210694261135
,,,match,6.8671856
,,,lighter,5.1209974
,,,digital clock,5.0715055
,,,spotlight,4.8132663
,,,jack-o'-lantern,4.622725
mobilenet_v1_1.0_224,label,0.17978242185072546
,,,match,6.8380175
,,,lighter,5.0957594
,,,digital clock,5.0819073
,,,spotlight,4.783797
,,,jack-o'-lantern,4.6774154
mobilenet_v1_1.0_224,label,0.181206322312198
,,,match,6.757574
,,,lighter,5.0484376
,,,digital clock,5.042178
,,,spotlight,4.746577
,,,nematode,4.6536694
mobilenet_v1_1.0_224,label,0.17502339195985278
,,,match,6.8559833
,,,lighter,5.096569
,,,digital clock,5.0302544
,,,spotlight,4.706228
,,,jack-o'-lantern,4.6093416
mobilenet_v1_0.5_128,label,0.01981926934118635
,,,nematode,5.154895
,,,match,4.8469977
,,,digital clock,4.7995515
,,,spotlight,4.632813
,,,lampshade,4.1869807
mobilenet_v1_0.5_128,label,0.019290181351161357
,,,nematode,5.1161776
,,,match,4.8089886
,,,digital clock,4.7667985
,,,spotlight,4.608029
,,,lampshade,4.173752
mobilenet_v1_0.5_128,label,0.02014245899071549
,,,nematode,5.145744
,,,match,4.8371153
,,,digital clock,4.77643
,,,spotlight,4.6257815
,,,lampshade,4.1770024
mobilenet_v1_0.5_128,label,0.019767344667495163
,,,nematode,5.1835556
,,,match,4.845708
,,,digital clock,4.8092165
,,,spotlight,4.6444087
,,,lampshade,4.200644
mobilenet_v1_0.5_128,label,0.020847977536084333
,,,nematode,5.14512
,,,match,4.8434663
,,,digital clock,4.77995
,,,spotlight,4.637316
,,,lampshade,4.1736965
mobilenet_v1_0.5_128,label,0.020995177641400426
,,,nematode,5.1176896
,,,match,4.8039865
,,,digital clock,4.7854853
,,,spotlight,4.6273837
,,,lampshade,4.163589
mobilenet_v1_0.5_128,label,0.020139894809588946
,,,nematode,5.118975
,,,match,4.80267
,,,digital clock,4.7845945
,,,spotlight,4.6436396
,,,lampshade,4.203333
mobilenet_v1_0.5_128,label,0.020294231640044298
,,,nematode,5.183555
,,,match,4.8176804
,,,digital clock,4.7913284
,,,spotlight,4.6319942
,,,lampshade,4.16428
mobilenet_v1_0.5_128,label,0.020794059703937294
,,,nematode,5.1359653
,,,match,4.8329287
,,,digital clock,4.767036
,,,spotlight,4.609569
,,,lampshade,4.160601
mobilenet_v1_0.5_128,label,0.020377749213541258
,,,nematode,5.1275196
,,,match,4.8443494
,,,digital clock,4.7617073
,,,spotlight,4.6004634
,,,lampshade,4.1616836
mobilenet_v1_0.5_128,label,0.021025605916188413
,,,nematode,5.1451383
,,,match,4.815775
,,,digital clock,4.8041134
,,,spotlight,4.6317635
,,,lampshade,4.1850796
mobilenet_v1_0.5_128,label,0.020610119340813457
,,,nematode,5.163494
,,,match,4.80928
,,,digital clock,4.803682
,,,spotlight,4.642277
,,,lampshade,4.1726117
mobilenet_v1_0.5_128,label,0.02113439115807154
,,,nematode,5.142608
,,,match,4.8451905
,,,digital clock,4.768405
,,,spotlight,4.608721
,,,lampshade,4.174933
mobilenet_v1_0.5_128,label,0.02069162391065583
,,,nematode,5.1344466
,,,match,4.8483195
,,,digital clock,4.7947693
,,,spotlight,4.6285715
,,,lampshade,4.194503
mobilenet_v1_0.5_128,label,0.02127301619174656
,,,nematode,5.1624184
,,,match,4.843409
,,,digital clock,4.782946
,,,spotlight,4.6240916
,,,lampshade,4.182497
mobilenet_v1_0.5_128,label,0.020224753270567945
,,,nematode,5.1216187
,,,match,4.840309
,,,digital clock,4.757919
,,,spotlight,4.603196
,,,lampshade,4.178858
mobilenet_v1_0.5_128,label,0.020084537524179272
,,,nematode,5.169462
,,,match,4.857211
,,,digital clock,4.811019
,,,spotlight,4.6338334
,,,lampshade,4.2066298
mobilenet_v1_0.5_128,label,0.020078854722568814
,,,nematode,5.130868
,,,match,4.8418446
,,,digital clock,4.765638
,,,spotlight,4.6193104
,,,lampshade,4.1708436
mobilenet_v1_0.5_128,label,0.0204023364972251
,,,nematode,5.134521
,,,match,4.8022885
,,,digital clock,4.7791767
,,,spotlight,4.6192746
,,,lampshade,4.1637015
mobilenet_v1_0.5_128,label,0.020069309627421063
,,,nematode,5.11134
,,,match,4.8241043
,,,digital clock,4.739703
,,,spotlight,4.6018147
,,,lampshade,4.1586037
mobilenet_v1_0.5_128,label,0.02094030327847802
,,,nematode,5.1209245
,,,match,4.7952695
,,,digital clock,4.752621
,,,spotlight,4.6354284
,,,lampshade,4.1558857
mobilenet_v1_0.5_128,label,0.020594318134984763
,,,nematode,5.150683
,,,match,4.821514
,,,digital clock,4.7880735
,,,spotlight,4.637114
,,,lampshade,4.173459
mobilenet_v1_0.5_128,label,0.02010921341191866
,,,nematode,5.1272273
,,,match,4.8419714
,,,digital clock,4.7592535
,,,spotlight,4.61896
,,,lampshade,4.1699014
mobilenet_v1_0.5_128,label,0.02032468117992625
,,,nematode,5.121982
,,,match,4.7976336
,,,digital clock,4.75308
,,,spotlight,4.5984674
,,,lampshade,4.15747
mobilenet_v1_0.5_128,label,0.02068250710316121
,,,nematode,5.126973
,,,match,4.8262153
,,,digital clock,4.775844
,,,spotlight,4.6186295
,,,lampshade,4.1633983
mobilenet_v1_0.5_128,label,0.020844646833221306
,,,nematode,5.1611323
,,,match,4.8553534
,,,digital clock,4.8159485
,,,spotlight,4.635123
,,,lampshade,4.2057385
mobilenet_v1_0.5_128,label,0.02051125215721483
,,,nematode,5.1303706
,,,match,4.812036
,,,digital clock,4.775173
,,,spotlight,4.6133313
,,,lampshade,4.1704273
mobilenet_v1_0.5_128,label,0.020873899482742993
,,,nematode,5.1392365
,,,match,4.816354
,,,digital clock,4.8064604
,,,spotlight,4.646448
,,,lampshade,4.1963615
mobilenet_v1_0.5_128,label,0.02107605175587946
,,,nematode,5.147089
,,,match,4.81269
,,,digital clock,4.8052506
,,,spotlight,4.656572
,,,lampshade,4.196719
mobilenet_v1_0.5_128,label,0.020627711829596346
,,,nematode,5.090388
,,,match,4.824596
,,,digital clock,4.7580056
,,,spotlight,4.5932007
,,,lampshade,4.1791945
mobilenet_v1_0.5_128,label,0.02096972475365843
,,,nematode,5.14037
,,,match,4.8128376
,,,digital clock,4.755621
,,,spotlight,4.6082544
,,,lampshade,4.1627226
mobilenet_v1_0.5_128,label,0.02030353275954706
,,,nematode,5.129578
,,,match,4.815133
,,,digital clock,4.7565317
,,,spotlight,4.616735
,,,lampshade,4.1628284
mobilenet_v1_0.75_128,label,0.04175854561401394
,,,match,5.090713
,,,nematode,4.7709904
,,,digital clock,4.5192895
,,,jack-o'-lantern,3.8890781
,,,candle,3.7299926
mobilenet_v1_0.75_128,label,0.0428908952602461
,,,match,5.0558906
,,,nematode,4.762145
,,,digital clock,4.511966
,,,jack-o'-lantern,3.902569
,,,candle,3.7159505
mobilenet_v1_0.75_128,label,0.03993535096391601
,,,match,5.0624957
,,,nematode,4.748031
,,,digital clock,4.4887137
,,,jack-o'-lantern,3.8903642
,,,candle,3.7234433
mobilenet_v1_0.75_128,label,0.04105501612015206
,,,match,5.0825562
,,,nematode,4.7474217
,,,digital clock,4.5193076
,,,jack-o'-lantern,3.9349852
,,,candle,3.7802722
mobilenet_v1_0.75_128,label,0.04178416750410028
,,,match,5.083761
,,,nematode,4.7406845
,,,digital clock,4.51231
,,,jack-o'-lantern,3.907557
,,,candle,3.7308261
mobilenet_v1_0.75_128,label,0.04263427681760146
,,,match,5.0772953
,,,nematode,4.7533493
,,,digital clock,4.5148787
,,,jack-o'-lantern,3.917507
,,,candle,3.7452252
mobilenet_v1_0.75_128,label,0.04055096546693392
,,,match,5.078467
,,,nematode,4.7522326
,,,digital clock,4.514295
,,,jack-o'-lantern,3.9104984
,,,candle,3.7447839
mobilenet_v1_0.75_128,label,0.04247867654257155
,,,match,5.061557
,,,nematode,4.7468224
,,,digital clock,4.5039835
,,,jack-o'-lantern,3.9045238
,,,candle,3.7421644
mobilenet_v1_0.75_128,label,0.042774451094149755
,,,match,5.0636463
,,,nematode,4.7436094
,,,digital clock,4.4971986
,,,jack-o'-lantern,3.9063754
,,,candle,3.7325978
mobilenet_v1_0.75_128,label,0.042401753949207935
,,,match,5.0610924
,,,nematode,4.7356553
,,,digital clock,4.509985
,,,jack-o'-lantern,3.8932035
,,,candle,3.7359138
mobilenet_v1_0.75_128,label,0.041048716153352365
,,,match,5.0635195
,,,nematode,4.736408
,,,digital clock,4.4999585
,,,jack-o'-lantern,3.8944688
,,,candle,3.731211
mobilenet_v1_0.75_128,label,0.040729133779517215
,,,match,5.0795074
,,,nematode,4.724719
,,,digital clock,4.5017543
,,,jack-o'-lantern,3.9059894
,,,candle,3.7338011
mobilenet_v1_0.75_128,label,0.039651425353962134
,,,match,5.064456
,,,nematode,4.7493873
,,,digital clock,4.510085
,,,jack-o'-lantern,3.9256396
,,,candle,3.7332792
mobilenet_v1_0.75_128,label,0.03967790466514057
,,,match,5.0942144
,,,nematode,4.7403
,,,digital clock,4.5067053
,,,jack-o'-lantern,3.9104207
,,,candle,3.7447574
mobilenet_v1_0.75_128,label,0.04192733053621506
,,,match,5.0818
,,,nematode,4.748768
,,,digital clock,4.506699
,,,jack-o'-lantern,3.8853278
,,,candle,3.728096
mobilenet_v1_0.75_128,label,0.04025050454452181
,,,match,5.085494
,,,nematode,4.734586
,,,digital clock,4.500925
,,,jack-o'-lantern,3.8820255
,,,candle,3.737458
mobilenet_v1_0.75_128,label,0.039386273889537256
,,,match,5.067482
,,,nematode,4.7368593
,,,digital clock,4.5068607
,,,jack-o'-lantern,3.9049022
,,,candle,3.738985
mobilenet_v1_0.75_128,label,0.0404631048863053
,,,match,5.0741763
,,,nematode,4.7318344
,,,digital clock,4.5018864
,,,jack-o'-lantern,3.9079347
,,,candle,3.7425532
mobilenet_v1_0.75_128,label,0.04095627146585002
,,,match,5.085061
,,,nematode,4.735298
,,,digital clock,4.5098968
,,,jack-o'-lantern,3.909184
,,,candle,3.7240956
mobilenet_v1_0.75_128,label,0.03961005135526684
,,,match,5.0719786
,,,nematode,4.742127
,,,digital clock,4.4831038
,,,jack-o'-lantern,3.894139
,,,candle,3.7299523
mobilenet_v1_0.75_128,label,0.041551912244818565
,,,match,5.0759773
,,,nematode,4.722693
,,,digital clock,4.490509
,,,jack-o'-lantern,3.90245
,,,candle,3.7352774
mobilenet_v1_0.75_128,label,0.039920314934503126
,,,match,5.082436
,,,nematode,4.757288
,,,digital clock,4.5083427
,,,jack-o'-lantern,3.9046369
,,,candle,3.739831
mobilenet_v1_0.75_128,label,0.03955418856862806
,,,match,5.086027
,,,nematode,4.7348785
,,,digital clock,4.5004587
,,,jack-o'-lantern,3.8871026
,,,candle,3.7211056
mobilenet_v1_0.75_128,label,0.03979703159129155
,,,match,5.0794683
,,,nematode,4.745131
,,,digital clock,4.5091834
,,,jack-o'-lantern,3.912033
,,,candle,3.7429647
mobilenet_v1_0.75_128,label,0.039668533989383435
,,,match,5.058713
,,,nematode,4.754109
,,,digital clock,4.502117
,,,jack-o'-lantern,3.9001212
,,,candle,3.7330658
mobilenet_v1_0.75_128,label,0.04056008022320475
,,,match,5.0773396
,,,nematode,4.7312436
,,,digital clock,4.5058665
,,,jack-o'-lantern,3.8941703
,,,candle,3.7348826
mobilenet_v1_0.75_128,label,0.04059401183922142
,,,match,5.1077957
,,,nematode,4.7223563
,,,digital clock,4.492667
,,,jack-o'-lantern,3.8970127
,,,candle,3.740087
mobilenet_v1_0.75_128,label,0.04251959763707595
,,,match,5.0820227
,,,nematode,4.7565036
,,,digital clock,4.5245423
,,,jack-o'-lantern,3.9035778
,,,candle,3.750125
mobilenet_v1_0.75_128,label,0.04285864675259875
,,,match,5.0731134
,,,nematode,4.7491727
,,,digital clock,4.515993
,,,jack-o'-lantern,3.9151459
,,,candle,3.731624
mobilenet_v1_0.75_128,label,0.04147724079642098
,,,match,5.078892
,,,nematode,4.7394714
,,,digital clock,4.4990935
,,,jack-o'-lantern,3.8977058
,,,candle,3.7432096
mobilenet_v1_0.75_128,label,0.04080594985668654
,,,match,5.074112
,,,nematode,4.7523656
,,,digital clock,4.5047407
,,,jack-o'-lantern,3.8970912
,,,candle,3.7360082
mobilenet_v1_0.75_128,label,0.04098350507474148
,,,match,5.07903
,,,nematode,4.770515
,,,digital clock,4.50089
,,,jack-o'-lantern,3.8906085
,,,candle,3.7364874
mobilenet_v1_1.0_128,label,0.0682465430773046
,,,match,5.2498074
,,,nematode,5.0839596
,,,digital clock,4.947002
,,,spotlight,4.9337583
,,,candle,4.6228914
mobilenet_v1_1.0_128,label,0.06521317263425568
,,,match,5.247612
,,,nematode,5.196526
,,,digital clock,4.898129
,,,spotlight,4.8632197
,,,candle,4.608684
mobilenet_v1_1.0_128,label,0.06782370036611035
,,,match,5.1919312
,,,nematode,5.127584
,,,spotlight,4.886363
,,,digital clock,4.85957
,,,candle,4.6337304
mobilenet_v1_1.0_128,label,0.06738411606094759
,,,match,5.237684
,,,nematode,5.1194572
,,,spotlight,4.890465
,,,digital clock,4.8722677
,,,candle,4.6146464
mobilenet_v1_1.0_128,label,0.06666009492899262
,,,match,5.2403016
,,,nematode,5.0924025
,,,spotlight,4.88035
,,,digital clock,4.851311
,,,candle,4.5729136
mobilenet_v1_1.0_128,label,0.06752486817225743
,,,match,5.2622824
,,,nematode,5.1973195
,,,spotlight,4.980749
,,,digital clock,4.879199
,,,candle,4.658391
mobilenet_v1_1.0_128,label,0.06530027749600306
,,,match,5.180151
,,,nematode,5.1340866
,,,spotlight,4.8830376
,,,digital clock,4.8362994
,,,candle,4.6154547
mobilenet_v1_1.0_128,label,0.06474301176327867
,,,match,5.1979795
,,,nematode,5.1797447
,,,spotlight,4.8954105
,,,digital clock,4.849512
,,,candle,4.6337214
mobilenet_v1_1.0_128,label,0.06421573721975188
,,,nematode,5.220222
,,,match,5.1671724
,,,digital clock,4.8731685
,,,spotlight,4.8663774
,,,candle,4.6284595
mobilenet_v1_1.0_128,label,0.06671668682013417
,,,match,5.2130036
,,,nematode,5.203265
,,,spotlight,4.943391
,,,digital clock,4.907737
,,,candle,4.6129417
mobilenet_v1_1.0_128,label,0.06691578423021902
,,,match,5.249933
,,,nematode,5.114809
,,,digital clock,4.89056
,,,spotlight,4.880324
,,,candle,4.6070037
mobilenet_v1_1.0_128,label,0.06659966312000057
,,,match,5.2053313
,,,nematode,5.103008
,,,spotlight,4.8586106
,,,digital clock,4.853013
,,,candle,4.6224794
mobilenet_v1_1.0_128,label,0.0656351885474379
,,,match,5.198723
,,,nematode,5.1341267
,,,spotlight,4.8856435
,,,digital clock,4.8366957
,,,candle,4.6284723
mobilenet_v1_1.0_128,label,0.06665262175087858
,,,match,5.1956105
,,,nematode,5.0706654
,,,spotlight,4.8635836
,,,digital clock,4.8632283
,,,candle,4.576574
mobilenet_v1_1.0_128,label,0.0682076469417709
,,,match,5.227886
,,,nematode,5.0701556
,,,spotlight,4.939915
,,,digital clock,4.8714447
,,,candle,4.647911
mobilenet_v1_1.0_128,label,0.06702993944972332
,,,match,5.1498413
,,,nematode,5.1324687
,,,spotlight,4.8777595
,,,digital clock,4.8592834
,,,candle,4.6247606
mobilenet_v1_1.0_128,label,0.06484094160218361
,,,match,5.2490797
,,,nematode,5.1309147
,,,spotlight,4.962841
,,,digital clock,4.8955197
,,,candle,4.6211185
mobilenet_v1_1.0_128,label,0.06610458399347628
,,,nematode,5.2605925
,,,match,5.2015195
,,,spotlight,4.9226565
,,,digital clock,4.876971
,,,candle,4.596258
mobilenet_v1_1.0_128,label,0.06706242952409014
,,,match,5.1859255
,,,nematode,5.1482167
,,,spotlight,4.8815727
,,,digital clock,4.838484
,,,candle,4.6074796
mobilenet_v1_1.0_128,label,0.06589515743012743
,,,match,5.2277274
,,,nematode,5.207069
,,,spotlight,4.921329
,,,digital clock,4.9008145
,,,candle,4.6223807
mobilenet_v1_1.0_128,label,0.06400698005564166
,,,match,5.163428
,,,nematode,5.1035066
,,,spotlight,4.851797
,,,digital clock,4.8268223
,,,candle,4.6235557
mobilenet_v1_1.0_128,label,0.06431261243005701
,,,match,5.238655
,,,nematode,5.2307878
,,,spotlight,4.956805
,,,digital clock,4.8948627
,,,candle,4.648798
mobilenet_v1_1.0_128,label,0.06519119767299714
,,,match,5.234195
,,,nematode,5.124187
,,,spotlight,4.860887
,,,digital clock,4.855308
,,,candle,4.620944
mobilenet_v1_1.0_128,label,0.06679697282589107
,,,match,5.245218
,,,nematode,5.126429
,,,spotlight,4.8973913
,,,digital clock,4.872035
,,,candle,4.600627
mobilenet_v1_1.0_128,label,0.06555656506960753
,,,match,5.255564
,,,nematode,5.230787
,,,spotlight,4.9793615
,,,digital clock,4.9369235
,,,candle,4.627063
mobilenet_v1_1.0_128,label,0.06790545922816399
,,,match,5.2548227
,,,nematode,5.087425
,,,spotlight,4.900439
,,,digital clock,4.885504
,,,candle,4.609508
mobilenet_v1_1.0_128,label,0.06463120266934551
,,,match,5.2366576
,,,nematode,5.121828
,,,spotlight,4.9407487
,,,digital clock,4.919447
,,,candle,4.636296
mobilenet_v1_1.0_128,label,0.06482917457941155
,,,match,5.2447515
,,,nematode,5.134945
,,,spotlight,4.9663687
,,,digital clock,4.8826895
,,,candle,4.6147914
mobilenet_v1_1.0_128,label,0.06584045541816039
,,,match,5.2247844
,,,nematode,5.011545
,,,digital clock,4.846035
,,,spotlight,4.831719
,,,jack-o'-lantern,4.5501876
mobilenet_v1_1.0_128,label,0.06522294753646357
,,,match,5.2359047
,,,nematode,5.0375667
,,,digital clock,4.8196964
,,,spotlight,4.79814
,,,candle,4.6100097
mobilenet_v1_1.0_128,label,0.06437364636006711
,,,match,5.2410502
,,,nematode,5.1822286
,,,spotlight,4.900422
,,,digital clock,4.9000087
,,,candle,4.595705
mobilenet_v1_1.0_128,label,0.06394011416052524
,,,match,5.2058845
,,,nematode,5.080369
,,,spotlight,4.870015
,,,digital clock,4.861432
,,,candle,4.621163
mobilenet_v1_0.25_192,label,0.015431544606269056
,,,nematode,5.504347
,,,match,4.5434523
,,,spotlight,4.3835893
,,,digital clock,4.3453236
,,,jack-o'-lantern,3.9360552
mobilenet_v1_0.25_192,label,0.015890338742368167
,,,nematode,5.4885674
,,,match,4.5334263
,,,spotlight,4.379561
,,,digital clock,4.3457394
,,,jack-o'-lantern,3.9278512
mobilenet_v1_0.25_192,label,0.01573028282302853
,,,nematode,5.4910784
,,,match,4.547641
,,,spotlight,4.376315
,,,digital clock,4.3464546
,,,jack-o'-lantern,3.930046
mobilenet_v1_0.25_192,label,0.016170546516584634
,,,nematode,5.5093327
,,,match,4.547864
,,,spotlight,4.3876157
,,,digital clock,4.3511653
,,,jack-o'-lantern,3.940844
mobilenet_v1_0.25_192,label,0.016107402583594662
,,,nematode,5.5114365
,,,match,4.55301
,,,spotlight,4.37274
,,,digital clock,4.3532195
,,,jack-o'-lantern,3.9385972
mobilenet_v1_0.25_192,label,0.015694871086126123
,,,nematode,5.492008
,,,match,4.5304403
,,,spotlight,4.379165
,,,digital clock,4.347853
,,,jack-o'-lantern,3.9305005
mobilenet_v1_0.25_192,label,0.016052639401244972
,,,nematode,5.5262365
,,,match,4.5454955
,,,spotlight,4.39838
,,,digital clock,4.350635
,,,jack-o'-lantern,3.9481478
mobilenet_v1_0.25_192,label,0.015485120017409057
,,,nematode,5.502285
,,,match,4.5560203
,,,spotlight,4.3817267
,,,digital clock,4.348772
,,,jack-o'-lantern,3.9372368
mobilenet_v1_0.25_192,label,0.015687561835695175
,,,nematode,5.505089
,,,match,4.5648475
,,,spotlight,4.3801637
,,,digital clock,4.3394322
,,,jack-o'-lantern,3.929728
mobilenet_v1_0.25_192,label,0.015942867760862116
,,,nematode,5.4992957
,,,match,4.5464745
,,,spotlight,4.3710938
,,,digital clock,4.34919
,,,jack-o'-lantern,3.940391
mobilenet_v1_0.25_192,label,0.015548761642138875
,,,nematode,5.484249
,,,match,4.5411534
,,,spotlight,4.3725996
,,,digital clock,4.34352
,,,jack-o'-lantern,3.9305067
mobilenet_v1_0.25_192,label,0.015947797221580358
,,,nematode,5.4472213
,,,match,4.536002
,,,spotlight,4.3500996
,,,digital clock,4.32828
